Start Time,End Time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,sd1,sd2,ratio_sd2_sd1
3,6,998.5833333,39.30710982,42.97750876,42,23.33333333,125,69.44444444,42.97751783,1000,210,0.043038489,0.039362874,60.17773218,65.93406593,53.57142857,2.362377427,397.1555373,647.4045058,0.613458099,38.02132199,61.97867801,1140.302497,95.74245442,30.47493261,46.49060386,1.525535904
3.25,6.25,999.3888889,39.86589095,43.67804131,45,25,126,70,43.67861295,1000,210,0.043705322,0.039890268,60.13184299,65.93406593,53.57142857,2.395071282,387.5005409,657.9463995,0.588954573,37.06553876,62.93446124,1140.658797,95.21185703,30.97167342,47.10980756,1.521061097
3.5,6.5,1001.361111,39.66279146,43.81067422,44,24.44444444,126,70,43.81111055,1000,210,0.04375156,0.039608879,60.01220912,65.93406593,53.57142857,2.376820821,344.6629252,701.6133257,0.491243414,32.94186644,67.05813356,1155.404971,109.1287206,31.06572212,46.70326501,1.503369689
3.75,6.75,1004,39.21862515,43.41722107,46,25.55555556,126,70,43.41723006,1005,210,0.043244253,0.039062376,59.85199343,65.93406593,53.57142857,2.34013277,320.0521612,587.1401921,0.545103479,35.27941566,64.72058434,999.5706729,92.37831964,30.78672833,46.13435245,1.498514293
4,7,1007.696629,37.9306249,42.77873431,44,24.71910112,122,68.53932584,42.77948978,1005,200,0.042452747,0.037640917,59.62592856,65.2173913,53.57142857,2.245987731,364.4079384,537.212866,0.678330624,40.41698424,59.58301576,999.3106243,97.68982001,30.33494644,44.24088194,1.458413056
4.25,7.25,1007.793296,38.73370277,41.88676979,41,22.90502793,121,67.59776536,41.88836153,1010,200,0.041564438,0.038434174,59.62407606,65.2173913,53.57142857,2.300511671,380.7340657,539.3905912,0.705859672,41.37853092,58.62146908,1019.778421,99.65376374,29.70196897,46.02599808,1.549594174
4.5,7.5,1005.949721,36.98910768,39.82016765,37,20.67039106,118,65.92178771,39.82052432,1005,190,0.039585005,0.036770334,59.7258913,65.2173913,54.05405405,2.205059631,444.9522689,484.4916067,0.918390046,47.87295721,52.12704279,1072.086275,142.6423994,28.23653841,44.03505504,1.559506141
4.75,7.75,1006.573034,36.65841334,38.83707213,34,19.1011236,114,64.04494382,38.83908568,1010,190,0.038585462,0.03641903,59.68751629,65.2173913,54.05405405,2.186715728,452.9501592,424.728538,1.066446256,51.60774218,48.39225782,1045.951056,168.2723586,27.53986348,43.92305154,1.594889952
5,8,1006.544944,37.33722794,39.30035444,36,20.2247191,114,64.04494382,39.30181635,1010,195,0.039046261,0.037094447,59.69218004,65.57377049,54.05405405,2.22803218,419.0410383,373.0865652,1.123173755,52.90069888,47.09930112,969.5094013,177.3817978,27.86838288,44.84964232,1.609337812
5.25,8.25,1006.145251,36.08979309,37.8022683,30,16.75977654,110,61.45251397,37.80493993,1005,195,0.037574038,0.035869367,59.71032991,65.57377049,54.05405405,2.149242429,468.7473495,358.8847836,1.306122106,56.6371617,43.3628383,990.6499476,163.0178144,26.80564306,43.43275068,1.620283855
5.5,8.5,1004.611111,35.6404122,37.36384101,32,17.77777778,109,60.55555556,37.36801728,1005,195,0.0371965,0.035476825,59.79973221,65.57377049,54.05405405,2.12594249,474.2501827,391.0106229,1.212883116,54.81008496,45.18991504,1053.769928,188.5091227,26.49433552,42.8780614,1.618385989
5.75,8.75,1002.513889,36.3594569,36.29368082,27,15,112,62.22222222,36.29987178,1005,225,0.036208847,0.036268282,59.9287312,67.79661017,54.05405405,2.192488512,461.6828053,380.5828912,1.213093957,54.81439019,45.18560981,1029.924103,187.6584063,25.73549536,44.5163396,1.729764241
6,9,1002.77933,36.85452934,36.6496579,28,15.6424581,111,62.01117318,36.65354373,1005,225,0.036551954,0.036752382,59.91486889,67.79661017,54.05405405,2.217875033,481.1009472,326.8076626,1.472122604,59.54893182,40.45106818,982.5676933,174.6590836,25.98832536,45.17875176,1.738424894
6.25,9.25,1003.701117,36.68307585,36.18480938,27,15.08379888,111,62.01117318,36.18498383,1005,225,0.036051553,0.036547808,59.85906724,67.79661017,54.05405405,2.206937947,607.9134897,302.2652177,2.011192337,66.79056373,33.20943627,1142.011345,231.8326375,25.65870061,45.08799386,1.757220467
6.5,9.5,1004.231844,36.16416395,35.93944631,27,15.08379888,111,62.01117318,35.93962195,1010,225,0.035788172,0.036011768,59.82515408,67.79661017,54.05405405,2.175132217,521.8572121,273.5310035,1.907853974,65.61037766,34.38962234,1019.740051,224.3518359,25.4847133,44.342112,1.739949415
6.75,9.75,1003.53352,34.93914393,35.63142942,25,13.96648045,109,60.89385475,35.63152907,1010,200,0.035506068,0.03481612,59.86193072,67.79661017,55.29953917,2.111000595,482.8793927,292.0708486,1.653295408,62.31101908,37.68898092,964.5322057,189.5819644,25.26629807,42.46294549,1.680616027
7,10,1001.402778,34.50553695,36.16040499,25,13.88888889,111,61.66666667,36.16109547,1005,210,0.036110441,0.034457201,59.98747478,67.79661017,54.79452055,2.084420813,404.5887753,322.8765643,1.253075695,55.6162271,44.3837729,879.9880691,152.5227296,25.64099077,41.51871569,1.619232114
7.25,10.25,999.625,35.45017995,37.20618259,28,15.55555556,111,61.66666667,37.20619307,1002.5,210,0.037220151,0.035463479,60.09853175,67.79661017,54.79452055,2.152882784,394.3192417,343.844069,1.146796695,53.41897057,46.58102943,876.9575598,138.7942491,26.38254147,42.63088109,1.615874692
7.5,10.5,1000.796089,36.29729778,38.37887423,31,17.31843575,112,62.5698324,38.37937793,1005,210,0.038348849,0.036268425,60.03161648,67.79661017,54.79452055,2.197207329,410.1892639,306.3381006,1.339008315,57.2468386,42.7531614,851.3727061,134.8453415,27.21451516,43.52422103,1.599301725
7.75,10.75,999.3508287,35.79657542,38.32123274,30,16.57458564,111,61.32596685,38.32172605,996.25,210,0.03834662,0.035819829,60.11619047,67.79661017,54.79452055,2.165049576,481.2008371,307.0952871,1.566943087,61.04315654,38.95684346,964.5965255,176.3004013,27.17278863,42.71333728,1.571915855
8,11,998.660221,34.4583039,38.08213665,30,16.57458564,112,61.87845304,38.08359546,995,210,0.038134688,0.034504532,60.15221474,67.79661017,54.79452055,2.087588168,396.2004085,325.73256,1.21633652,54.88049802,45.11950198,869.1267963,147.1938278,27.00325057,40.56567359,1.502251497
8.25,11.25,1001.326816,35.52868955,38.62196817,33,18.43575419,111,62.01117318,38.62196817,1005,210,0.038570792,0.035481612,59.99626794,67.79661017,54.79452055,2.144898692,389.011691,327.8592788,1.186520303,54.26523145,45.73476855,868.6769548,151.805985,27.38689343,42.12521372,1.538152322
8.5,11.5,999.625,36.51754237,38.94291834,34,18.88888889,111,61.66666667,38.94307863,1000,210,0.038957688,0.036531242,60.10282993,67.79661017,54.79452055,2.208146729,415.9301527,363.0221967,1.145743033,53.39609708,46.60390292,938.7481181,159.7957687,27.61404387,43.64087972,1.580387137
8.75,11.75,1002.709497,35.93931323,40.06980873,38,21.22905028,111,62.01117318,40.07016318,1005,190,0.039961887,0.035842199,59.91461128,66.29834254,54.79452055,2.14972955,330.3200105,333.8471845,0.989434765,49.73446641,50.26553359,793.7060656,129.5388706,28.41355926,42.14188084,1.483160925
9,12,999.3646409,35.76558974,39.32379828,38,20.99447514,109,60.22099448,39.32415147,1000,190,0.039349152,0.035788328,60.11479111,66.29834254,54.79452055,2.150097779,458.9188506,334.2293429,1.373065712,57.8604168,42.1395832,973.2722797,180.1240861,27.88368699,42.20017558,1.513435996
9.25,12.25,1000.722222,37.84016009,40.36205562,41,22.77777778,111,61.66666667,40.36322515,1000,195,0.040334095,0.037812851,60.04189389,66.29834254,54.54545455,2.262248936,464.6916151,340.2572967,1.365706539,57.72933019,42.27066981,1039.385358,234.4364457,28.62034028,45.21760225,1.579911413
9.5,12.5,1001.111111,38.84346021,40.81010366,42,23.33333333,110,61.11111111,40.81057208,1000,195,0.040765277,0.038800349,60.0229916,66.29834254,54.54545455,2.318159412,419.9788744,372.5981669,1.127163018,52.98902851,47.01097149,1141.179819,348.602778,28.93804679,46.69280726,1.613543845
9.75,12.75,999.3055556,40.9788196,41.75104073,44,24.44444444,114,63.33333333,41.75112483,995,230,0.041780139,0.041007297,60.14272963,68.96551724,54.54545455,2.474918542,369.4736714,366.5622109,1.00794261,50.19777979,49.80222021,1076.103425,340.0675423,29.60525609,49.8202381,1.682817333
10,13,999.3888889,41.10096424,42.45107998,47,26.11111111,113,62.77777778,42.45108917,1000,230,0.042477047,0.041126097,60.13852958,68.96551724,54.54545455,2.487210444,523.02214,386.4558521,1.353381343,57.50794901,42.49205099,1304.607787,395.1297952,30.1016471,49.72393151,1.651867466
10.25,13.25,1000.837989,39.44305394,42.71836562,47,26.25698324,114,63.68715084,42.71837486,1000,230,0.042682607,0.039410029,60.04297979,68.96551724,54.54545455,2.375705865,393.7406038,362.3924495,1.086503332,52.0729258,47.9270742,1102.948913,346.81586,30.29165478,46.83934947,1.546278994
10.5,13.5,998.7569061,38.72949664,41.88273606,43,23.75690608,116,64.08839779,41.88277291,1000,230,0.041934902,0.038777701,60.16500101,68.96551724,54.54545455,2.339305909,408.8937507,391.0070471,1.04574522,51.11805761,48.88194239,1164.625424,364.7246266,29.69817652,46.02136604,1.549636087
10.75,13.75,996.6111111,40.24247581,42.098818,46,25.55555556,116,64.44444444,42.100903,995,230,0.042244063,0.040379317,60.30216547,68.96551724,54.54545455,2.440920923,435.8641756,412.3406679,1.057048721,51.38666431,48.61333569,1255.745794,407.5409503,29.85186156,48.45389643,1.623144886
11,14,991.2154696,44.9186052,41.8757716,46,25.41436464,116,64.08839779,41.87945665,995,245,0.042250608,0.045316691,60.6576779,70.1754386,54.54545455,2.792932896,379.6741667,375.6403122,1.010738609,50.26703146,49.73296854,1170.468343,415.1538646,29.69323816,56.15758001,1.891258195
11.25,14.25,986.284153,46.71183722,41.51673403,43,23.49726776,118,64.48087432,41.52154214,985,245,0.042098965,0.047361439,60.97282164,70.1754386,54.54545455,2.937366974,404.5498707,370.0660619,1.093182846,52.22586493,47.77413507,1101.996189,327.3802566,29.43774849,59.13890798,2.008948068
11.5,14.5,990.2762431,51.68473812,42.62505204,44,24.30939227,119,65.74585635,42.63214749,990,280,0.043050763,0.052192243,60.75438278,70.1754386,52.86343612,3.184198682,478.4377809,369.1772668,1.295956777,56.44517311,43.55482689,1236.676024,389.0609765,30.22453733,66.55149625,2.201902895
11.75,14.75,985.273224,52.86237256,41.67107914,42,22.95081967,118,64.48087432,41.67673871,985,280,0.042299677,0.053652501,61.07205133,70.1754386,52.86343612,3.285410524,527.2229276,401.6326723,1.3126993,56.76048329,43.23951671,1562.659418,633.8038181,29.54718805,68.67186137,2.324142022
12,15,985.9340659,54.03810855,43.6016625,45,24.72527473,121,66.48351648,43.6016625,985,280,0.04422371,0.054809049,61.03892598,70.1754386,52.86343612,3.35678655,674.8544901,375.2180637,1.798566102,64.2674154,35.7325846,1664.846178,614.7736239,30.91655436,69.88848988,2.260552359
12.25,15.25,983.6338798,51.75005813,41.69577637,39,21.31147541,116,63.38797814,41.69650946,985,280,0.042390274,0.052611098,61.16728046,70.1754386,52.86343612,3.230519172,947.547953,337.6460542,2.80633504,73.72800898,26.27199102,2007.976822,722.7828145,29.5646998,66.94823043,2.264465085
12.5,15.5,980.1902174,52.02554765,42.78815888,43,23.36956522,116,63.04347826,42.78871717,980,280,0.043653483,0.053076991,61.38514465,70.1754386,52.86343612,3.269650309,839.1571661,337.9948398,2.482751413,71.28706929,28.71293071,1990.293472,813.1414659,30.33880375,67.02889082,2.209345212
12.75,15.75,980.7336957,50.70141628,41.82518445,43,23.36956522,113,61.41304348,41.82646951,982.5,280,0.042648142,0.051697435,61.3420568,70.1754386,52.86343612,3.178764617,775.77853,329.7948552,2.352306343,70.16979066,29.83020934,1905.391973,799.8185881,29.65600989,65.2823736,2.201320199
13,16,978.0434783,49.94508745,39.73575713,38,20.65217391,107,58.15217391,39.73787061,980,280,0.040629963,0.051066326,61.50600581,70.1754386,52.86343612,3.133045765,877.4766005,354.754615,2.4734748,71.21038564,28.78961436,2004.992583,772.7613679,28.17450831,64.77052264,2.298905164
13.25,16.25,973.972973,50.64823621,38.9509679,37,20,104,56.21621622,38.95893881,970,280,0.04000002,0.052001685,61.76783329,70.1754386,52.86343612,3.181700846,894.4840553,332.6647071,2.688845664,72.89124862,27.10875138,1946.002519,718.8537568,27.61764373,66.08898105,2.392998538
13.5,16.5,968.2526882,52.36086447,38.7855824,37,19.89247312,103,55.37634409,38.78562007,965,280,0.040057333,0.054077686,62.14506924,70.1754386,52.86343612,3.306600784,937.221907,324.4024674,2.88907145,74.28692137,25.71307863,2014.894411,753.2700368,27.49997329,68.75370335,2.500137095
13.75,16.75,968.5483871,52.43828107,38.59167981,34,18.27956989,104,55.91397849,38.59176498,965,280,0.039844953,0.054141106,62.12666236,70.1754386,52.86343612,3.312193813,893.8451785,318.1008825,2.809942467,73.7528845,26.2471155,2020.952336,809.0062753,27.36249137,68.92634264,2.519008291
14,17,976.1081081,54.06305889,39.59879726,36,19.45945946,107,57.83783784,39.61087905,970,275,0.040580422,0.055386343,61.65337646,69.76744186,52.86343612,3.354998238,747.5815903,326.566352,2.289218058,69.59763742,30.40236258,1689.120757,614.9728151,28.07697815,71.11478025,2.532850218
14.25,17.25,974.5945946,53.65421671,39.11834619,36,19.45945946,105,56.75675676,39.12250826,970,275,0.040142341,0.055052857,61.74685193,69.76744186,52.86343612,3.339722322,536.9801267,329.4260454,1.630047576,61.97787412,38.02212588,1151.304826,284.8986533,27.73632098,70.627519,2.546391032
14.5,17.5,972.4594595,49.13413019,38.38845914,35,18.91891892,104,56.21621622,38.39157516,970,245,0.039478844,0.050525633,61.85616058,69.76744186,54.29864253,3.121548113,699.1349917,329.1909313,2.123797848,67.98768523,32.01231477,1572.905119,544.5791956,27.21880469,63.93326341,2.348863741
14.75,17.75,974.2972973,46.90755528,38.2416809,35,18.91891892,101,54.59459459,38.24264635,975,245,0.039251516,0.048145012,61.72491658,69.76744186,54.29864253,2.965731261,678.5348529,317.6194892,2.136313658,68.11543395,31.88456605,1619.445892,623.2915495,27.11473361,60.5427841,2.232837135
15,18,976.875,48.28920871,38.19515777,35,19.02173913,102,55.43478261,38.1970731,975,245,0.03910129,0.049432331,61.56959254,69.76744186,54.29864253,3.034916601,693.8318552,296.340759,2.341331167,70.07180821,29.92819179,1561.43527,571.2626562,27.08215138,62.69172539,2.314872423
15.25,18.25,974.2702703,47.29512375,38.77852592,37,20,103,55.67567568,38.78066809,975,245,0.039804836,0.048544152,61.72832669,69.76744186,54.29864253,2.977269089,630.7357577,304.7934437,2.06938755,67.42021059,32.57978941,1448.332372,512.8031711,27.49537613,60.97263118,2.21755945
15.5,18.5,972.1891892,46.6391314,37.57141121,34,18.37837838,102,55.13513514,37.57239389,970,245,0.038647204,0.047973308,61.85628461,69.76744186,54.29864253,2.931366502,606.5722352,303.7768037,1.99676943,66.63073275,33.36926725,1451.926347,541.5773082,26.63948818,60.33866775,2.265008522
15.75,18.75,968.5215054,47.21820618,37.08139626,31,16.66666667,101,54.30107527,37.08281455,965,245,0.038288065,0.048752873,62.09426295,69.76744186,54.29864253,2.972271811,566.7166489,324.7713242,1.744971328,63.56974699,36.43025301,1410.411959,518.923986,26.29166158,61.38294975,2.334692676
16,19,970.0806452,48.94419273,38.52493904,34,18.27956989,107,57.52688172,38.52517604,965,245,0.039713375,0.050453736,62.00488332,69.76744186,54.29864253,3.074827312,665.2308739,320.2231326,2.077397933,67.50501489,32.49498511,1597.741462,612.2874551,27.31517046,63.59991719,2.328373432
16.25,19.25,974.027027,48.41368748,38.30993642,35,18.91891892,105,56.75675676,38.31009062,975,245,0.039331651,0.049704665,61.75018908,69.76744186,54.29864253,3.038383889,715.5651134,323.5588991,2.211545148,68.86234028,31.13765972,1712.419724,673.2957113,27.16312925,62.84850579,2.313743208
16.5,19.5,975.298913,47.38855548,38.01060059,34,18.47826087,104,56.52173913,38.01063987,975,240,0.038973323,0.04858875,61.66278811,69.36416185,54.29864253,2.961800144,794.7954266,331.0089618,2.401129632,70.59800395,29.40199605,1795.261582,669.4571932,26.95129172,61.35941863,2.276678212
16.75,19.75,973.3513514,48.27582448,38.15827981,36,19.45945946,104,56.21621622,38.15906354,970,240,0.039203792,0.049597532,61.79184103,69.36416185,54.29864253,3.022069347,826.3645645,314.7254898,2.625667737,72.41887364,27.58112636,1778.980365,637.890311,27.05559923,62.6825734,2.316805955
17,20,973.4324324,46.45857232,37.1884407,34,18.37837838,100,54.05405405,37.18892717,970,230,0.038203912,0.047726551,61.77702632,69.36416185,54.79452055,2.935649465,557.0592288,303.0978635,1.837885699,64.76249906,35.23750094,1219.087173,358.9300803,26.36794825,60.17914248,2.282283851
17.25,20.25,969.3783784,57.25389267,37.699493,36,19.45945946,102,55.13513514,37.72396885,970,385,0.038915629,0.059062482,62.13339692,84.50704225,54.79452055,4.086616914,468.1535364,337.1869766,1.388409307,58.13112948,41.86887052,1144.456304,339.1157915,26.7303028,76.42975444,2.859292505
17.5,20.5,926.9487179,121.2481277,35.98007992,34,17.43589744,99,50.76923077,36.06682896,965,550,0.038909196,0.13080349,66.22935463,110.0917431,54.79452055,11.65275912,428.4366068,326.2887918,1.313059528,56.76721727,43.23278273,1367.197849,612.4724504,25.50758464,169.5629089,6.647548613
17.75,20.75,865.7331731,182.7289114,34.89871339,34,16.34615385,99,47.59615385,34.97727581,945,675,0.040401912,0.211068395,73.62333934,142.8571429,54.79452055,20.79929395,878.4796875,272.3636714,3.225392297,76.33355841,23.66644159,2719.315989,1568.47263,24.7369403,257.2310127,10.39865924
18,21,816.2028658,201.4730831,34.15732503,36,16.28959276,102,46.15384615,34.20212499,925,705,0.041903951,0.246841921,79.27882328,160,55.55555556,23.78526465,935.5252758,246.0628228,3.801977337,79.17524533,20.82475467,3107.01509,1925.426992,24.20795691,283.8957225,11.72737227
18.25,21.25,789.1703216,198.8127336,32.0936595,32,14.03508772,94,41.22807018,32.12460444,895,705,0.040706808,0.251926268,81.74374048,160,55.55555556,23.17239195,901.3013217,271.6398961,3.318000539,76.84113304,23.15886696,2948.264473,1775.323255,22.74379603,280.2422628,12.32170137
18.5,21.5,764.4716312,194.6163682,30.61245703,30,12.76595745,87,37.0212766,30.63339735,690,705,0.040071333,0.254576312,84.06826011,160,55.55555556,22.46400604,731.3095244,276.7594326,2.642401445,72.54558524,27.45441476,2836.461858,1828.392901,21.69267746,274.3729019,12.64818059
18.75,21.75,733.6181973,192.5231406,32.45451944,34,13.87755102,86,35.10204082,32.483547,655,705,0.044278546,0.262429614,87.53172317,160,55.55555556,22.52352536,710.114306,239.0681359,2.970342758,74.81325767,25.18674233,2840.966648,1891.784207,22.99598207,271.2959715,11.79753797
19,22,701.0870623,183.5715638,30.99477307,32,12.45136187,82,31.90661479,31.03816373,635,685,0.044271483,0.26183847,91.1542275,160,56.60377358,21.94395131,937.1299708,224.6897453,4.170773212,80.66053259,19.33946741,3174.911657,2013.091941,21.95954592,258.6789833,11.77979655
19.25,22.25,681.1908144,167.2768954,29.96938645,29,10.98484848,77,29.16666667,29.97445729,630,685,0.044003026,0.245565401,92.91207755,160,56.60377358,20.38291771,985.8132936,412.1378713,2.391950273,70.51843572,29.48156428,3487.553971,2089.602806,21.23195977,235.6105332,11.0969753
19.5,22.5,671.0237873,154.7201312,29.59075338,28,10.44776119,76,28.35820896,29.59445664,635,685,0.044103439,0.230573244,93.68576774,160,56.60377358,19.28549447,877.9818933,352.5868612,2.490115174,71.34765043,28.65234957,3339.764509,2109.195755,20.96311597,217.8007937,10.38971468
19.75,22.75,659.8145604,138.7551693,28.04904037,25,9.157509158,68,24.90842491,28.08024921,635,685,0.04255779,0.210294191,94.53959297,160,56.60377358,17.95444474,844.5999109,294.8404133,2.864600213,74.12410224,25.87589776,3125.36241,1985.922085,19.87022644,195.2208188,9.824790847
20,23,645.1232079,108.5636535,26.76267355,22,7.885304659,63,22.58064516,26.77659423,640,635,0.041506171,0.168283596,95.59706191,160,59.40594059,16.00835969,768.143143,322.637258,2.380825909,70.42142876,29.57857124,2610.542704,1519.762303,18.95819615,152.3572135,8.036482604
20.25,23.25,637.2062721,88.82788322,25.00863348,18,6.360424028,53,18.72791519,25.00865862,640,420,0.039247352,0.139402085,96.17878284,160,75.47169811,14.77937113,749.8221232,381.1379044,1.967324988,66.29961315,33.70038685,2005.385412,874.4253846,17.71521216,124.366221,7.020306608
20.5,23.5,642.4441964,89.49772766,24.61561174,18,6.428571429,49,17.5,24.62360192,650,420,0.038328001,0.139308174,95.4332681,160,75.47169811,14.9386801,608.6418448,401.8458836,1.514615104,60.23248257,39.76751743,1630.316411,619.8286826,17.4371434,125.362006,7.189366005
20.75,23.75,662.3414522,81.73615534,24.1827506,17,6.25,47,17.27941176,24.20326549,672.5,435,0.036541976,0.123404862,92.19559549,160,74.07407407,13.34388731,457.2159184,311.6301124,1.467175027,59.46781281,40.53218719,1369.730927,600.8848957,17.13142394,114.3158453,6.672874695
21,24,684.1389417,76.98184798,21.73720734,10,3.802281369,42,15.96958175,21.745784,695,460,0.031785625,0.112523704,88.97094393,155.8441558,71.00591716,11.56481775,470.3301509,272.9296533,1.723265117,63.27937395,36.72062605,1202.892795,459.6329906,15.39994402,107.7740765,6.998342095
21.25,24.25,695.1295045,82.43643323,22.49397829,10,3.861003861,47,18.14671815,22.49765964,715,460,0.032364703,0.118591475,87.71923594,155.8441558,71.00591716,12.13374228,683.9113928,294.2007214,2.324642134,69.92157472,30.07842528,1529.678002,551.5658875,15.93655938,115.4883419,7.246755038
21.5,24.5,704.7013346,84.47457397,23.0319919,10,3.90625,50,19.53125,23.04601789,725,485,0.032703241,0.119872874,86.58963326,155.8441558,68.96551724,12.36852573,591.116651,331.6018198,1.782609792,64.06251416,35.93748584,1387.104085,464.3856147,16.31810537,118.3453706,7.252396517
21.75,24.75,724.406922,76.14038983,19.74992718,5,2.016129032,49,19.75806452,19.77689181,735,427.5,0.027300805,0.105107209,83.90214004,135.5932203,68.96551724,10.43893814,446.4465589,126.0416685,3.542055291,77.98353529,22.01646471,984.8233642,412.3351368,13.99366342,106.7656092,7.629568186
22,25,750.1041667,54.32824442,19.45692174,4,1.666666667,49,20.41666667,19.48070604,747.5,275,0.025970668,0.0724276,80.42108648,100.8403361,68.96551724,6.010978015,619.0052073,169.6035977,3.649717434,78.49331676,21.50668324,1145.570272,356.961467,13.78699462,75.58462186,5.482313145
22.25,25.25,764.2584746,47.96697592,20.29216209,5,2.118644068,54,22.88135593,20.29306558,760,220,0.026552621,0.062762766,78.81758414,91.60305344,68.57142857,4.964298792,643.4281102,178.8786882,3.597008211,78.24672147,21.75327853,1129.02006,306.7132621,14.37935241,66.29401015,4.610361321
22.5,25.5,771.7307692,52.01205037,21.17811583,7,2.991452991,54,23.07692308,21.1878984,770,245,0.027455039,0.067396626,78.10222916,91.60305344,66.66666667,5.292571789,681.7768969,163.5479337,4.168667139,80.65265235,19.34734765,1145.511952,300.1871215,15.00742873,72.00891508,4.798218029
22.75,25.75,780.4329004,53.63348686,22.44384928,8,3.463203463,62,26.83982684,22.45042848,790,245,0.028766635,0.068722739,77.25072926,91.60305344,66.66666667,5.415708155,472.62162,154.5791821,3.057472641,75.35411601,24.64588399,875.9527837,248.7519817,15.90481136,74.16292066,4.662923625
23,26,789.0570175,51.24968072,22.55386148,7,3.070175439,65,28.50877193,22.5543885,800,225,0.028583978,0.064950542,76.36984308,88.88888889,66.66666667,5.098935865,405.9108158,181.1601769,2.240618346,69.1416917,30.8583083,783.3706841,196.2996915,15.98323261,70.69367598,4.422989874
