Start Time,End Time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,sd1,sd2,ratio_sd2_sd1
4.75,7.75,1025.485714,42.51326462,47.64878202,46,26.28571429,123,70.28571429,47.65024635,1020,180,0.046466026,0.041456711,58.6079457,63.15789474,53.09734513,2.39970841,424.6958684,597.1900464,0.711156977,41.56000804,58.43999196,1355.360025,333.4741107,33.79001453,49.72916905,1.471711976
5,8,1024.090909,40.94627459,46.26327498,44,25,126,71.59090909,46.26476598,1022.5,180,0.045176425,0.039983047,58.68082353,63.15789474,53.09734513,2.317141763,314.4148058,579.4968876,0.542565133,35.17291564,64.82708436,1209.431996,315.5203024,32.80694388,47.71686535,1.454474563
5.25,8.25,1022.329545,41.44151723,46.84916308,47,26.70454545,123,69.88636364,46.84930248,1020,195,0.045826028,0.040536359,58.78472246,64.17112299,53.09734513,2.358702375,313.6888787,579.2157271,0.541575209,35.13128689,64.86871311,1186.919212,294.014606,33.22241809,48.28115199,1.453270254
5.5,8.5,1024.714286,42.85337969,47.53068142,49,28,128,73.14285714,47.53099412,1025,195,0.046384631,0.041819832,58.65408653,64.17112299,53.09734513,2.42911603,332.2578425,542.6003703,0.61234356,37.97847898,62.02152102,1151.009863,276.1516507,33.70626379,50.36578287,1.49425588
5.75,8.75,1023.920455,42.86822909,47.25462077,49,27.84090909,128,72.72727273,47.2546294,1022.5,205,0.046150684,0.041866757,58.69994843,64.86486486,53.09734513,2.437834223,359.0343596,586.1678465,0.61251118,37.98492611,62.01507389,1186.918741,241.7165352,33.50994265,50.52181582,1.507666437
6,9,1022.869318,42.4685426,46.25295137,48,27.27272727,126,71.59090909,46.2555016,1020,205,0.045221321,0.041519031,58.75832815,64.86486486,53.09734513,2.413815228,323.6073391,594.7389932,0.544116567,35.23804993,64.76195007,1218.096744,299.750412,32.79962303,50.31241348,1.533932674
6.25,9.25,1023.323864,41.71539899,46.52948155,48,27.27272727,125,71.02272727,46.5295605,1022.5,205,0.045469047,0.040764611,58.72880317,64.86486486,53.09734513,2.372834644,309.151544,597.5515758,0.517363783,34.09622591,65.90377409,1228.744688,322.0415678,32.99572048,48.90430918,1.482140971
6.5,9.5,1022.159091,44.1283547,46.57931572,47,26.70454545,124,70.45454545,46.58019199,1020,205,0.045570393,0.043171709,58.80748968,64.86486486,53.09734513,2.51705926,346.8136326,558.4106896,0.621072696,38.31245186,61.68754814,1249.328104,344.1037816,33.03105967,52.94877216,1.602999501
6.75,9.75,1023.267045,44.30391462,47.23241709,49,27.84090909,123,69.88636364,47.23346271,1025,205,0.046159468,0.043296532,58.74469928,64.86486486,53.09734513,2.527600751,456.8601614,551.9986309,0.827647273,45.28484709,54.71515291,1327.786302,318.92751,33.49419723,52.95103827,1.580901847
7,10,1024.488636,46.13359342,47.17649017,50,28.40909091,122,69.31818182,47.17899048,1025,220,0.046051258,0.045030849,58.6832856,64.86486486,52.40174672,2.620181305,424.4233941,610.9966857,0.694641074,40.99045425,59.00954575,1314.291663,278.8715832,33.45453744,56.01259508,1.674289928
7.25,10.25,1020.823864,43.91911655,48.21663698,48,27.27272727,126,71.59090909,48.21677242,1017.5,220,0.047233195,0.043023207,58.88371481,64.86486486,52.40174672,2.512985482,382.991232,648.4431366,0.590631947,37.1319052,62.8680948,1340.779813,309.3454445,34.19214277,51.85243456,1.516501464
7.5,10.5,1019.857955,44.79294899,47.89720285,48,27.27272727,125,71.02272727,47.89721137,1010,220,0.046964591,0.043920772,58.94396915,64.86486486,52.40174672,2.56657371,476.3166914,678.406162,0.702111387,41.24943834,58.75056166,1526.450684,371.7278302,33.9656206,53.47104989,1.574269775
7.75,10.75,1023.238636,47.14742697,49.75102091,53,30.11363636,128,72.72727273,49.75367897,1020,225,0.04862373,0.046076668,58.76041764,64.86486486,52.17391304,2.682754656,539.2881019,663.298971,0.813039256,44.84399625,55.15600375,1603.811305,401.2242321,35.28022933,56.57795648,1.603673149
8,11,1024.6875,49.15618331,51.59129811,55,31.25,128,72.72727273,51.59180444,1020,225,0.050348818,0.047971878,58.68777801,64.86486486,52.17391304,2.791790298,616.9279432,662.9794154,0.930538609,48.20098416,51.79901584,1796.600705,516.6933465,36.58523575,59.11159987,1.615722809
8.25,11.25,1024.0625,48.70144102,50.86439756,52,29.54545455,130,73.86363636,50.86536852,1020,225,0.04967018,0.047557098,58.7210706,64.86486486,52.17391304,2.764606818,551.5825772,756.7022484,0.728929481,42.16074102,57.83925898,1840.746139,532.4613135,36.06976455,58.67395333,1.626679688
8.5,11.5,1017.937853,48.27550647,49.82342271,49,27.68361582,126,71.18644068,49.8235523,1010,225,0.048945574,0.047424807,59.07272604,64.86486486,52.17391304,2.754071491,528.7059009,801.1113895,0.659965528,39.75778513,60.24221487,1818.644128,488.8268379,35.33099519,58.41891671,1.653474984
8.75,11.75,1021.477273,49.33071539,50.55337854,52,29.54545455,128,72.72727273,50.56113697,1015,225,0.049498054,0.048293503,58.87311648,64.86486486,52.17391304,2.800530706,570.9494399,804.7013863,0.709517157,41.50395064,58.49604936,1821.158492,445.5076661,35.84920983,59.848752,1.669458051
9,12,1022.954545,50.96854135,51.67035229,56,31.81818182,130,73.86363636,51.67895399,1017.5,225,0.050519306,0.049824835,58.79679409,64.86486486,52.17391304,2.886065413,617.3500831,775.5957246,0.795968909,44.31974881,55.68025119,1887.240925,494.2951168,36.64129589,62.07253701,1.694059544
9.25,12.25,1023.828571,51.83056265,51.70332436,55,31.42857143,130,74.28571429,51.70512103,1020,225,0.050501737,0.050624259,58.75116365,64.86486486,52.17391304,2.928846392,596.7393767,732.5058312,0.81465478,44.89309972,55.10690028,1818.120896,488.875688,36.66528309,63.47024079,1.731071887
9.5,12.5,1024.715909,49.73850451,51.54608796,56,31.81818182,130,73.86363636,51.54609588,1020,220,0.050302816,0.048538823,58.68827325,64.51612903,52.17391304,2.803251779,641.7234544,717.9602864,0.893814695,47.19652336,52.80347664,1873.832419,514.1486785,36.55317561,60.097446,1.644110122
9.75,12.75,1023.948864,49.85295749,51.55465497,59,33.52272727,130,73.86363636,51.55579502,1020,220,0.05034997,0.04868696,58.73276016,64.51612903,52.17391304,2.807639025,661.9972696,718.6410814,0.921179274,47.94863688,52.05136312,1864.154034,483.5156829,36.55925078,60.28313133,1.648915939
10,13,1023.314286,48.7709704,51.75510727,58,33.14285714,130,74.28571429,51.75511524,1020,220,0.050575973,0.047659816,58.76365712,64.51612903,52.17391304,2.753390905,634.150234,725.4649581,0.87412938,46.64189086,53.35810914,1737.598971,377.9837786,36.70200481,58.39672893,1.591104607
10.25,13.25,1025.113636,49.74206195,52.60632382,62,35.22727273,129,73.29545455,52.60635486,1020,220,0.051317584,0.048523461,58.66517277,64.51612903,52.17391304,2.796161594,688.5109403,771.0262207,0.89297993,47.17323811,52.82676189,1794.31039,334.7732288,37.3050268,59.63958777,1.598701111
10.5,13.5,1031.142857,50.90962403,53.43765344,67,38.28571429,131,74.85714286,53.43784659,1025,225,0.051823902,0.049372038,58.32728549,64.17112299,51.72413793,2.836524537,584.4302721,770.3458144,0.758659632,43.13851403,56.86148597,1631.209457,276.4333701,37.89517821,61.21711449,1.615432817
10.75,13.75,1028.371429,49.53582572,52.21533214,64,36.57142857,128,73.14285714,52.21666841,1025,225,0.050776079,0.048169197,58.47775016,64.17112299,51.72413793,2.774906708,556.530433,745.6256482,0.746393897,42.7391494,57.2608506,1534.560401,232.4043197,37.02837212,59.46844303,1.606023695
11,14,1025.657143,48.71329615,52.25376988,66,37.71428571,129,73.71428571,52.25380149,1025,225,0.050946656,0.047494717,58.62850482,64.17112299,51.72413793,2.73714245,552.6458981,756.8506468,0.730191485,42.20292908,57.79707092,1623.026586,313.5300411,37.05563016,58.07624917,1.567271935
11.25,14.25,1028.971429,48.97893384,52.89121551,67,38.28571429,129,73.71428571,52.89465784,1025,225,0.051405371,0.047599897,58.44061054,64.17112299,51.72413793,2.742111444,536.4536932,776.2255669,0.691105416,40.86708075,59.13291925,1595.968723,283.2894628,37.50767312,58.23269166,1.552554099
11.5,14.5,1033.563218,48.19521986,54.53517521,71,40.8045977,131,75.28735632,54.5395863,1030,225,0.052768505,0.046630162,58.17615601,64.17112299,51.72413793,2.68270029,542.1739677,773.4339006,0.700995867,41.21090948,58.78909052,1545.406224,229.7983554,38.67412914,56.12370417,1.451195035
11.75,14.75,1031.542857,48.18745894,54.10412866,71,40.57142857,132,75.42857143,54.10584561,1025,225,0.052451379,0.046713967,58.29016977,64.17112299,51.72413793,2.684793196,436.1583612,861.4072912,0.50633233,33.61358714,66.38641286,1522.314182,224.7485296,38.36780745,56.32027831,1.467904529
12,15,1033.563218,47.4731932,54.92331822,72,41.37931034,131,75.28735632,54.92769814,1030,210,0.053144014,0.045931582,58.17226112,63.15789474,51.72413793,2.638312251,339.0797379,868.3396167,0.390492074,28.08301329,71.91698671,1395.363679,187.9443244,38.94938438,54.68412569,1.403979204
12.25,15.25,1031.742857,47.99984606,55.27843172,73,41.71428571,131,74.85714286,55.2801122,1025,235,0.053579351,0.046523071,58.27822332,64.86486486,51.72413793,2.681189724,343.80267,936.4323905,0.367140942,26.85465198,73.14534802,1507.216353,226.9812924,39.20056153,55.41918818,1.413734549
12.5,15.5,1031.485714,48.91722508,55.45846732,72,41.14285714,131,74.85714286,55.46175031,1025,240,0.053768801,0.047424045,58.29797483,65.2173913,51.72413793,2.741761022,434.9993582,942.3922984,0.461590528,31.58138472,68.41861528,1628.273942,250.8822858,39.32823332,56.91291491,1.447126151
12.75,15.75,1030.143678,51.41193762,55.34968072,70,40.22988506,127,72.98850575,55.35095594,1025,255,0.053731297,0.049907541,58.38857651,66.29834254,51.72413793,2.904720043,398.3444374,956.1577497,0.416609537,29.40891799,70.59108201,1593.507731,239.0055444,39.25174333,61.20192239,1.559215393
13,16,1033.057143,52.35485841,54.98447396,71,40.57142857,125,71.42857143,54.99216245,1030,255,0.05323245,0.050679538,58.22929469,66.29834254,51.72413793,2.959101092,585.7513803,910.4149235,0.643389476,39.15015188,60.84984812,1788.631061,292.4647573,38.99210212,62.941865,1.61422087
13.25,16.25,1028.885714,51.40316833,53.02041856,68,38.85714286,126,72,53.0221706,1025,255,0.051533586,0.049960037,58.46059936,66.29834254,51.72413793,2.917660502,586.7994363,880.191896,0.666672164,40.00019791,59.99980209,1829.638484,362.6471516,37.59929714,62.21627024,1.65471897
13.5,16.5,1023.153409,50.25505564,53.98400368,66,37.5,124,70.45454545,53.98412465,1020,235,0.052762493,0.049117811,58.78262304,66.29834254,52.63157895,2.871356073,764.5241622,853.5469332,0.895702547,47.24910817,52.75089183,2003.79982,385.728725,38.28198889,59.88013494,1.564185579
13.75,16.75,1024.659091,50.25816468,52.7972943,63,35.79545455,122,69.31818182,52.79880951,1020,235,0.051528172,0.049048669,58.6959295,66.29834254,52.63157895,2.864846221,847.8462324,798.193851,1.062205918,51.50823731,48.49176269,2063.521413,417.4813291,37.4404508,60.41505506,1.613630546
14,17,1024.318182,50.03816725,52.32164261,63,35.79545455,120,68.18181818,52.32317159,1020,235,0.051080975,0.048850219,58.71414076,66.29834254,52.63157895,2.850296801,867.8202536,756.7619968,1.146754537,53.41805583,46.58194417,2050.523,425.9407498,37.10314917,60.25771889,1.624059419
14.25,17.25,1026.285714,50.88502446,52.09316792,62,35.42857143,121,69.14285714,52.09545836,1020,235,0.050761165,0.049581733,58.60595071,66.29834254,52.63157895,2.891564825,803.7180711,707.39179,1.136171048,53.18726929,46.81273071,1997.800709,486.6908478,36.94173967,61.7566134,1.671729971
14.5,17.5,1022.357955,51.0459988,50.92568415,59,33.52272727,118,67.04545455,50.92571621,1020,235,0.049812021,0.049929673,58.83273925,66.29834254,52.63157895,2.915321457,810.7045379,697.0121344,1.163113952,53.77035041,46.22964959,1945.129826,437.4131536,36.11322507,62.50778321,1.73088344
14.75,17.75,1020.369318,49.9629002,49.68902478,55,31.25,116,65.90909091,49.689033,1020,235,0.048697106,0.048965506,58.94161973,66.29834254,52.63157895,2.859913125,968.0307163,634.0066667,1.526846273,60.42497675,39.57502325,2153.902367,551.8649836,35.23626565,61.24531309,1.738132914
15,18,1018.050847,51.70131342,49.17708004,55,31.07344633,118,66.66666667,49.18656505,1015,250,0.048314448,0.050784608,59.08608406,66.29834254,51.94805195,2.966635319,823.7076531,541.2107133,1.521972187,60.34849214,39.65150786,1963.33856,598.4201934,34.87265795,64.26468194,1.842838651
15.25,18.25,1019.517045,50.73651539,49.50946312,55,31.25,120,68.18181818,49.51046066,1020,250,0.048562661,0.049765245,58.99556024,66.29834254,51.94805195,2.911111935,863.1796303,488.677739,1.766357584,63.85138328,36.14861672,1885.412796,533.5554267,35.10893205,62.57596086,1.782337348
15.5,18.5,1022.414773,52.72021686,49.69699207,55,31.25,121,68.75,49.69765732,1020,250,0.048608117,0.051564412,58.83911735,66.29834254,51.94805195,3.011134158,781.056713,538.1672757,1.451327028,59.20576943,40.79423057,1820.619129,501.3951407,35.24191554,65.70273907,1.86433507
15.75,18.75,1023.920455,50.56791113,49.58813222,56,31.81818182,121,68.75,49.58974548,1020,230,0.048431248,0.049386562,58.73966782,64.86486486,51.94805195,2.875597913,867.853545,570.1355596,1.522188066,60.35188599,39.64811401,1837.242109,399.2530041,35.16471913,62.27093866,1.770835662
16,19,1021.221591,48.90003552,48.87054119,53,30.11363636,122,69.31818182,48.87155176,1020,230,0.047855972,0.047883864,58.88569995,64.86486486,51.94805195,2.780653014,973.4358849,607.8857554,1.60134676,61.55837371,38.44162629,1989.772821,408.4511811,34.65584964,59.8447912,1.726830876
16.25,19.25,1021.221591,48.91756085,48.35138392,54,30.68181818,123,69.88636364,48.35139236,1020,230,0.047346622,0.047901025,58.88596944,64.86486486,51.94805195,2.785309236,775.0441327,604.5047086,1.282114302,56.18098537,43.81901463,1819.735527,440.1866853,34.28769664,60.08501792,1.752378369
16.5,19.5,1026.228571,48.65494607,48.2574284,56,32,124,70.85714286,48.25846361,1025,230,0.047025063,0.047411412,58.59706726,64.86486486,51.94805195,2.766377345,630.7995776,617.0200197,1.022332432,50.55214544,49.44785456,1667.456113,419.6365151,34.2216346,59.69495187,1.744362962
16.75,19.75,1023.636364,50.38269132,49.64362795,58,32.95454545,127,72.15909091,49.64445013,1022.5,230,0.048498131,0.049219325,58.75539743,64.86486486,51.94805195,2.87429671,746.6629586,642.4608799,1.162192099,53.75064036,46.24935964,1816.638407,427.5145689,35.20407313,61.94759401,1.759671211
17,20,1025.482955,50.2271383,50.19106352,59,33.52272727,128,72.72727273,50.19106352,1025,230,0.04894383,0.048979008,58.64871316,64.86486486,51.94805195,2.865030826,854.7932302,658.7135307,1.297670672,56.47766183,43.52233817,1932.960404,419.4536427,35.59227929,61.47129818,1.727096421
17.25,20.25,1006.815642,67.48844746,47.73063762,55,30.72625698,121,67.59776536,47.73963797,1015,330,0.047416464,0.067031584,59.8774346,72.72727273,51.94805195,4.262957803,836.704933,675.3877448,1.238851222,55.33423614,44.66576386,1869.532942,357.4402643,33.84586409,89.24034158,2.636669029
17.5,20.5,1004.972067,69.33572698,48.39769443,57,31.84357542,122,68.15642458,48.39850959,1015,330,0.04815906,0.068992691,60.00309385,72.72727273,51.94805195,4.379002678,878.2810124,694.6954104,1.264267763,55.83561201,44.16438799,2254.7446,681.7681767,34.31887504,91.85369283,2.676477383
17.75,20.75,1007.374302,71.67208104,49.81829279,60,33.51955307,120,67.03910615,49.81849077,1015,330,0.049453804,0.071147419,59.87863337,72.72727273,51.94805195,4.500347627,861.662806,651.2852721,1.323019026,56.95256952,43.04743048,2574.956717,1062.008639,35.32622339,95.00438065,2.689344389
18,21,1006.201117,69.05732677,47.33466131,56,31.2849162,113,63.12849162,47.33486968,1015,325,0.04704315,0.068631733,59.92788311,72.72727273,52.17391304,4.368354524,1078.193176,634.5934369,1.699029824,62.94964987,37.05035013,2851.358193,1138.57158,33.56507672,91.71267299,2.732383833
18.25,21.25,1005.530726,68.79274283,47.29693169,55,30.72625698,112,62.5698324,47.29776582,1015,325,0.047037614,0.068414362,59.96565102,72.72727273,52.17391304,4.353149261,1129.305457,611.5531262,1.84661873,64.87060281,35.12939719,2713.270953,972.4123693,33.53832259,91.32395004,2.722973094
18.5,21.5,1000.614525,66.10692744,46.8397255,53,29.60893855,114,63.68715084,46.83973392,1010,325,0.046810967,0.066066328,60.23968544,72.72727273,52.17391304,4.215771067,1070.133227,624.7265992,1.712962483,63.13992522,36.86007478,2590.781069,895.9212435,33.21411702,87.39035497,2.631120825
18.75,21.75,1004,69.0991515,49.2155308,55,30.55555556,116,64.44444444,49.21591921,1010,355,0.04901984,0.068823856,60.05813424,72.72727273,50.84745763,4.351395064,1198.263328,581.9460759,2.059062477,67.31024594,32.68975406,2790.106648,1009.897244,34.89825325,91.27703652,2.615518773
19,22,1003.156425,68.60330601,49.76063142,56,31.2849162,117,65.36312849,49.76066313,1010,355,0.049604092,0.068387446,60.10497779,72.72727273,50.84745763,4.328959696,1341.401694,604.6004817,2.218657997,68.93115078,31.06884922,3149.193225,1203.191049,35.28533563,90.37572839,2.561282946
19.25,22.25,1002.458101,68.48351051,49.52157965,56,31.2849162,113,63.12849162,49.52158762,1010,355,0.049400157,0.068315584,60.14577963,72.72727273,50.84745763,4.320949109,1244.309584,625.6063611,1.988965684,66.54361054,33.45638946,3021.014334,1151.098389,35.11582367,90.25996539,2.570350228
19.5,22.5,999,67.55175959,49.99728466,58,32.22222222,114,63.33333333,49.99860333,1005,355,0.050048652,0.067619379,60.34637398,72.72727273,50.84745763,4.26753589,1063.331784,616.1791546,1.72568607,63.3119892,36.6880108,2720.948958,1041.438019,35.45258729,88.71073498,2.502235852
19.75,22.75,1000.194444,66.96819033,49.03744058,57,31.66666667,117,65,49.03823614,1005,355,0.049028703,0.066955171,60.27006527,72.72727273,50.84745763,4.240607061,1125.521999,715.2795889,1.573541334,61.14303716,38.85696284,2754.914702,914.1131145,34.77197121,88.09305904,2.533450247
20,23,1003.324022,69.8974854,49.91067169,59,32.96089385,119,66.48044693,49.92269305,1010,355,0.049757299,0.069665914,60.10413011,72.72727273,50.84745763,4.383200656,1081.376444,740.3661722,1.460596776,59.35945256,40.64054744,2348.902459,527.1598422,35.3917294,92.29703364,2.607870122
20.25,23.25,1018.050847,53.14551969,52.32075363,64,36.15819209,125,70.62146893,52.32383865,1015,285,0.051396096,0.052203208,59.09491518,67.03910615,50.84745763,3.057802966,990.5867299,697.5863954,1.420020139,58.67802982,41.32197018,2067.103143,378.9300181,37.101913,65.36314389,1.761718968
20.5,23.5,1021.497175,51.47419083,53.56951246,65,36.72316384,127,71.75141243,53.57927432,1015,285,0.052451711,0.050390928,58.88390573,67.03910615,50.84745763,2.923569525,733.8904981,679.4068516,1.08019296,51.92753657,48.07246343,1795.938343,382.6409934,37.98743812,62.09781951,1.634693535
20.75,23.75,1023.75,51.23196547,54.80603274,66,37.5,131,74.43181818,54.8061519,1015,255,0.053534703,0.050043434,58.75198906,64.86486486,50.84745763,2.889970587,680.3906276,788.5735721,0.862811856,46.31771338,53.68228662,1849.613826,380.6496265,38.86491911,61.14692661,1.573319281
21,24,1025.514286,54.61220203,56.24317166,68,38.85714286,132,75.42857143,56.24505087,1020,275,0.054845702,0.053253478,58.67073533,66.29834254,50.84745763,3.085849496,676.4950084,910.7247744,0.742809493,42.6213821,57.3786179,2024.879474,437.6596916,39.88470444,66.1377016,1.658222181
21.25,24.25,1026.619318,56.06187879,57.48827032,74,42.04545455,132,75,57.48912941,1020,275,0.055998488,0.054608245,58.61609015,66.29834254,50.84745763,3.162199135,886.1464928,937.8417616,0.944878474,48.58290565,51.41709435,2282.356285,458.3680309,40.76698977,67.99941949,1.668001976
21.5,24.5,1032.114286,56.11552709,58.35502258,74,42.28571429,133,76,58.35508626,1025,275,0.056539365,0.05436949,58.30363281,66.29834254,50.84745763,3.152067122,944.9010252,866.3311702,1.090692633,52.16896142,47.83103858,2299.570923,488.3387276,41.38231824,67.71564442,1.63634246
21.75,24.75,1028.685714,55.76777147,56.71563597,72,41.14285714,132,75.42857143,56.71566509,1025,265,0.055134104,0.054212643,58.49713684,66.29834254,51.28205128,3.156052802,1052.933555,853.9598462,1.233001246,55.21722159,44.78277841,2428.983417,522.0900163,40.21975133,67.84143478,1.686769126
22,25,1029.914286,56.67632005,57.51935488,74,42.28571429,130,74.28571429,57.51936206,1025,265,0.055848688,0.055030133,58.4329442,66.29834254,51.28205128,3.207289827,1164.665306,930.1453893,1.252132537,55.59763985,44.40236015,2670.843493,576.0327982,40.78970658,68.99717636,1.691534021
22.25,25.25,1031.971429,57.47037503,59.88591926,77,44,135,77.14285714,59.89094495,1025,265,0.058035468,0.05568989,58.32131462,66.29834254,51.28205128,3.250456543,1090.838003,915.479817,1.191547845,54.37014974,45.62985026,2540.232174,533.9143538,42.46794979,69.29762806,1.631762974
22.5,25.5,1032.171429,56.42739497,59.15027992,73,41.71428571,133,76,59.15229711,1025,265,0.057308598,0.054668627,58.30320519,66.29834254,51.28205128,3.185386207,1180.026478,928.5509328,1.270825795,55.96315657,44.03684343,2608.045148,499.467737,41.94627299,67.88675856,1.618421703
22.75,25.75,1032.873563,56.28494898,60.13709876,76,43.67816092,129,74.13793103,60.13712654,1025,265,0.058223125,0.054493552,58.26256915,66.29834254,51.28205128,3.174999875,1181.932684,973.3523004,1.214290739,54.83881215,45.16118785,2590.837656,435.5526716,42.64678557,67.21043553,1.575978931
23,26,1026.714286,55.62527098,58.99705219,72,41.14285714,127,72.57142857,59.00881485,1020,265,0.057473453,0.054177946,58.60954563,66.29834254,51.28205128,3.16575991,1068.002896,923.3973307,1.156601671,53.63075094,46.36924906,2379.195555,387.7953286,41.83761193,66.61798385,1.59229891
