Start Time,End Time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,sd1,sd2,ratio_sd2_sd1
10,13,774.5905172,30.15013652,16.54059248,3,1.293103448,30,12.93103448,16.54064913,775,145,0.021354056,0.038923968,77.57796405,85.10638298,70.58823529,3.033225152,102.2304927,19.24191507,5.312906346,84.15943553,15.84056447,217.0261925,95.5537847,11.72136354,40.99598884,3.497544351
10.25,13.25,774.9353448,30.00894745,15.06832449,3,1.293103448,24,10.34482759,15.06838668,775,130,0.019444702,0.038724453,77.542596,85.10638298,71.85628743,3.02521718,63.85610487,19.78777174,3.227048792,76.34283281,23.65716719,133.0472688,49.40339218,10.67805217,41.07375143,3.846558416
10.5,13.5,779.0692641,28.25927257,17.14670382,4,1.731601732,30,12.98701299,17.15023133,775,125,0.022013744,0.03627312,77.11690127,84.50704225,71.85628743,2.818320037,44.85104982,20.70541627,2.166150597,68.4159054,31.5840946,120.5748948,55.0184287,12.15099452,38.07264509,3.133294564
10.75,13.75,784.2826087,25.37118594,18.19931537,5,2.173913043,35,15.2173913,18.19952492,785,115,0.023205315,0.032349546,76.58342384,83.33333333,71.85628743,2.491796873,39.44152805,23.17892888,1.701611332,62.98505311,37.01494689,117.9065406,55.28608364,12.89704961,33.48223803,2.596116091
11,14,787.8384279,22.94683232,18.90065921,6,2.620087336,37,16.15720524,18.9007101,790,115,0.023990592,0.029126318,76.22267608,83.33333333,71.85628743,2.235220063,41.74771349,24.92144351,1.675172366,62.6192311,37.3807689,125.6414671,58.97231009,13.3941898,29.55858431,2.206821373
11.25,14.25,793.2599119,23.33743102,20.33382033,6,2.643171806,44,19.38325991,20.33459061,795,135,0.025634209,0.029419653,75.70294028,83.33333333,70.1754386,2.23944105,50.77288611,28.5783777,1.776618905,63.98497475,36.01502525,138.7288641,59.37760029,14.41009834,29.69209389,2.060505986
11.5,14.5,797.0353982,22.35210324,21.2804437,7,3.097345133,49,21.68141593,21.28118627,800,135,0.026700428,0.028044053,75.33864604,83.33333333,70.1754386,2.13455826,120.7591584,29.90165058,4.038544897,80.15300011,19.84699989,230.3392951,79.67848615,15.08109691,27.78117266,1.842118834
11.75,14.75,801.8888889,24.84525521,21.83428244,8,3.555555556,53,23.55555556,21.83542338,805,150,0.027229986,0.030983414,74.89472617,81.63265306,67.79661017,2.312198774,118.6959301,33.32393234,3.561882461,78.07922478,21.92077522,247.3905614,95.3706989,15.47374743,31.54578503,2.038664854
12,15,804.3526786,24.12887097,22.2122747,8,3.571428571,56,25,22.21228602,805,150,0.027615108,0.029997875,74.66120514,81.63265306,67.79661017,2.243517252,162.356529,41.31293886,3.929919621,79.71569362,20.28430638,315.5604692,111.8910013,15.74178521,30.27541952,1.923251977
12.25,15.25,801.5848214,27.34617708,23.706434,10,4.464285714,63,28.125,23.7064446,805,160,0.029574468,0.034115138,74.93955991,82.75862069,67.79661017,2.58449658,201.4706951,43.91085933,4.588174728,82.10506921,17.89493079,415.0123025,169.6307481,16.80069228,34.83336821,2.073329339
12.5,15.5,800.5333333,26.89563162,23.76874764,10,4.444444444,64,28.44444444,23.76878956,805,160,0.029691193,0.033597141,75.03514403,82.75862069,67.79661017,2.542824767,272.5217267,45.72264014,5.960323503,85.6328517,14.3671483,525.9595274,207.7151606,16.84468443,34.10288267,2.024548623
12.75,15.75,799.0222222,27.76133045,24.06973578,10,4.444444444,64,28.44444444,24.06974613,800,160,0.030124001,0.034744128,75.18273057,82.75862069,67.79661017,2.627420318,281.5984957,49.38494847,5.702111765,85.07932969,14.92067031,538.5829673,207.5995232,17.05799185,35.36110646,2.072993513
13,16,797.4778761,28.23806646,23.99520528,10,4.424778761,64,28.31858407,23.99536992,800,160,0.030089073,0.035409216,75.33163328,82.75862069,67.79661017,2.676869272,261.0533332,47.74144588,5.468065082,84.53942582,15.46057418,545.133459,236.33868,17.00500335,36.13317943,2.124855767
13.25,16.25,798.2522124,28.35760716,23.2737228,9,3.982300885,60,26.54867257,23.27373341,800,160,0.029155865,0.035524621,75.25932714,82.75862069,67.79661017,2.687259492,246.2651915,45.97882699,5.35605642,84.26697414,15.73302586,568.4672489,276.2232304,16.4937007,36.5549669,2.216298669
13.5,16.5,800.6222222,28.78203874,21.61447448,8,3.555555556,52,23.11111111,21.61452058,800,160,0.026997153,0.035949588,75.03923654,82.75862069,67.79661017,2.72271014,254.4877015,45.25668722,5.623206584,84.90157317,15.09842683,594.4717124,294.7273237,15.31797162,37.7116859,2.461924256
13.75,16.75,803.2366071,29.30651834,20.60453943,7,3.125,46,20.53571429,20.60464922,805,160,0.02565203,0.036485536,74.79827898,82.75862069,67.79661017,2.764143476,267.3224649,44.58969087,5.995163001,85.70440746,14.29559254,580.2563641,268.3442083,14.60238712,38.78806936,2.656282774
14,17,806.0313901,28.53895554,20.15064803,6,2.69058296,45,20.1793722,20.15145357,810,160,0.02500083,0.035406754,74.53358389,82.75862069,67.79661017,2.687015915,202.2501395,40.73042094,4.965579407,83.2371689,16.7628311,465.8613534,222.8807929,14.28086027,37.74918537,2.643341133
14.25,17.25,805.8258929,27.77005273,19.13487648,6,2.678571429,40,17.85714286,19.13487648,810,160,0.023745671,0.034461604,74.54773956,82.75862069,67.79661017,2.620183464,200.1785653,34.13076516,5.865047686,85.43345879,14.56654121,455.4023485,221.0930181,13.56084055,36.85722807,2.71791619
14.5,17.5,801.3169643,32.81532068,19.38387167,8,3.571428571,38,16.96428571,19.38516839,805,185,0.024191636,0.040951736,75.00659976,85.71428571,67.79661017,3.184201122,105.6027099,25.02824841,4.219340811,80.84049239,19.15950761,339.3871193,208.756161,13.73730284,44.3280617,3.226838792
14.75,17.75,791.123348,38.06076571,17.92270278,6,2.643171806,30,13.21585903,17.92931056,805,160,0.022663104,0.048109774,76.02540289,86.33093525,70.1754386,3.834991683,110.5174033,23.99788958,4.605296765,82.15973138,17.84026862,335.4963444,200.9810515,12.70139626,52.3060064,4.118130425
15,18,788.3333333,38.10295967,17.30001996,6,2.631578947,26,11.40350877,17.30142211,800,160,0.021946836,0.048333564,76.29479218,86.33093525,70.1754386,3.837596944,99.42382948,25.88185695,3.841448845,79.345026,20.654974,362.3967301,237.0910436,12.25999563,52.47250308,4.279977306
15.25,18.25,789.5614035,36.81757268,15.1715593,4,1.754385965,20,8.771929825,15.1715593,797.5,160,0.019215173,0.046630411,76.16391477,86.33093525,70.1754386,3.709346338,102.7847468,23.14659651,4.440598718,81.61966997,18.38033003,357.691162,231.7598187,10.75162058,50.94575518,4.73842569
15.5,18.5,786.2663755,36.87834142,15.09415662,4,1.746724891,20,8.733624454,15.09473011,790,160,0.019197985,0.046903114,76.48332036,86.33093525,70.1754386,3.708265427,89.4963929,21.01419825,4.258853553,80.98444861,19.01555139,342.2469945,231.7364034,10.69666388,51.04513213,4.772060963
15.75,18.75,779.2640693,44.28292888,13.91739063,4,1.731601732,18,7.792207792,13.91745854,790,180,0.017859746,0.056826602,77.2544053,88.88888889,70.1754386,4.569532327,79.62573228,15.92882647,4.998844856,83.33012398,16.66987602,327.9146377,232.3600789,9.862544958,61.84404408,6.270596924
16,19,776.4655172,45.31523659,13.30596787,3,1.293103448,16,6.896551724,13.30624955,780,180,0.017136948,0.058360913,77.54449755,88.88888889,70.1754386,4.665368054,88.18286239,15.37149205,5.736779622,85.15611233,14.84388767,371.5671651,268.0128107,9.429171709,63.38794882,6.722536271
16.25,19.25,775.6896552,45.02234439,13.61174167,3,1.293103448,18,7.75862069,13.61181051,780,180,0.017548011,0.058041698,77.61852482,88.88888889,70.1754386,4.634923415,133.8454249,15.21268785,8.798275904,89.79412287,10.20587713,483.8286865,334.7705737,9.645855959,62.93632061,6.524700439
16.5,19.5,774.0301724,44.30838354,14.38855154,3,1.293103448,23,9.913793103,14.38869807,780,180,0.018589325,0.057243742,77.77682803,88.88888889,70.1754386,4.567648378,194.5471321,17.27918833,11.25904344,91.8427567,8.157243301,569.7744458,357.9481253,10.1963363,61.82637326,6.063587103
16.75,19.75,771.6738197,42.27104711,14.92070549,3,1.287553648,27,11.58798283,14.92076775,780,170,0.019335589,0.054778387,77.9925068,88.88888889,71.00591716,4.387649135,236.9169687,22.38350799,10.58444319,91.36773357,8.632266426,611.0094782,351.7090015,10.57334402,58.83780454,5.564729987
17,20,771.0470085,41.5301991,15.6608554,3,1.282051282,31,13.24786325,15.66138468,780,170,0.020311842,0.053862084,78.04818016,88.88888889,71.00591716,4.32173734,239.2214227,22.37777525,10.6901343,91.44577834,8.554221656,642.7848729,381.1856749,11.09773755,57.67456195,5.196965749
17.25,20.25,769.527897,40.29781742,16.13514703,4,1.716738197,33,14.16309013,16.1352046,775,165,0.020967667,0.052366935,78.18973132,88.88888889,71.42857143,4.213697594,216.9498556,22.63165134,9.586125746,90.55367352,9.446326484,562.0519422,322.4704353,11.43394061,55.8309339,4.88291271
17.5,20.5,773.6266094,39.7573738,14.08210171,1,0.429184549,29,12.44635193,14.08869686,780,165,0.018211236,0.051390908,77.76902554,88.88888889,71.42857143,4.14530384,234.265158,28.42348675,8.241957086,89.17978096,10.82021904,530.9787695,268.2901247,9.979079475,55.33277073,5.544877247
17.75,20.75,781.969697,36.57504423,14.62796348,1,0.432900433,32,13.85281385,14.63319633,790,165,0.018713252,0.046772969,76.90590627,88.88888889,71.42857143,3.791209567,247.2007757,33.11696977,7.464474479,88.18591748,11.81408252,490.3251772,210.0074318,10.3660917,50.67555489,4.888588326
18,21,786.6812227,38.35303056,15.01960861,1,0.436681223,33,14.41048035,15.02191382,795,180,0.0190953,0.04875295,76.46133993,88.88888889,70.1754386,3.946265771,257.3823946,36.03293568,7.142975997,87.71947749,12.28052251,484.8477831,191.4324528,10.64383449,53.18475997,4.99676691
18.25,21.25,791.1842105,40.83814961,15.08706064,1,0.438596491,32,14.03508772,15.08784848,800,190,0.019069957,0.051616487,76.04957518,88.88888889,69.36416185,4.162227804,242.5516013,41.12415398,5.898032611,85.5031129,14.4968871,476.429957,192.7542017,10.69173897,56.75557809,5.308358001
18.5,21.5,795.2876106,41.08291374,15.66806928,1,0.442477876,33,14.60176991,15.67375726,805,190,0.019708288,0.051657933,75.65990715,88.88888889,69.36416185,4.190162819,189.4691148,42.39210737,4.469443172,81.71660316,18.28339684,370.3554816,138.4942594,11.10370041,57.02911046,5.136045496
18.75,21.75,808.161435,30.29481182,16.05810052,1,0.448430493,34,15.24663677,16.06574331,810,150,0.019879374,0.037486089,74.34983972,82.75862069,68.57142857,2.87184352,179.798428,42.61506639,4.219128192,80.83971186,19.16028814,337.9344659,115.5209714,11.38045235,41.30419532,3.629398379
19,22,816.2272727,24.49663441,16.73199806,1,0.454545455,37,16.81818182,16.73388272,815,135,0.020501499,0.030012026,73.57545521,81.08108108,68.57142857,2.223520826,202.029626,43.74677574,4.61816037,82.2005793,17.7994207,325.872286,80.09588427,11.85841427,32.55070208,2.744945601
19.25,22.25,819.2237443,24.57137483,16.81153547,1,0.456621005,37,16.89497717,16.81660385,820,145,0.020527486,0.029993485,73.30646176,81.08108108,67.79661017,2.221080483,142.4310987,44.78505068,3.180326839,76.07842548,23.92157452,268.0708387,80.85468937,11.91490992,32.6426078,2.739643691
19.5,22.5,822.9908676,23.60473263,16.34573024,1,0.456621005,34,15.52511416,16.34630952,825,140,0.019862079,0.028681646,72.96498872,80.53691275,67.79661017,2.104350075,89.11681699,45.21140355,1.971113701,66.34258731,33.65741269,201.850634,67.52241342,11.58477783,31.30750274,2.702468981
19.75,22.75,824.7018349,21.67051335,15.83645096,1,0.458715596,29,13.30275229,15.83687001,825,125,0.019203146,0.026276786,72.80367098,78.94736842,67.79661017,1.912348622,98.23636819,46.74755402,2.101422636,67.75673239,32.24326761,211.3449435,66.36102127,11.22395337,28.51745375,2.540767305
20,23,826.5668203,21.11666021,15.36562845,1,0.460829493,27,12.44239631,15.36590743,825,125,0.018590037,0.025547433,72.63681851,78.94736842,67.79661017,1.861027287,100.9116266,37.87166981,2.66456766,72.71165134,27.28834866,205.4422918,66.65899543,10.89037853,27.80694756,2.553349957
20.25,23.25,829.2626728,19.39860004,14.35327054,0,0,22,10.13824885,14.3533452,830,115,0.017308563,0.023392588,72.39306069,77.92207792,67.79661017,1.698929169,107.123264,33.76760143,3.172368172,76.03279579,23.96720421,217.7783987,76.88753319,10.17287056,25.47791341,2.504495979
20.5,23.5,831.8981481,17.72158837,14.2688396,0,0,21,9.722222222,14.26901017,832.5,115,0.017152352,0.021302594,72.1569781,77.92207792,67.79661017,1.542428109,110.3900071,32.368295,3.410436263,77.32650604,22.67349396,227.5342525,84.77595041,10.11313958,22.93106618,2.267452752
20.75,23.75,833.8837209,16.2532661,13.91731256,0,0,18,8.372093023,13.91731256,835,115,0.016689752,0.019491046,71.97982871,77.92207792,67.79661017,1.40728686,92.70423703,32.31106039,2.869117754,74.15431466,25.84568534,208.9374946,83.9221972,9.864100034,20.76142694,2.104746187
21,24,834.2093023,15.66524539,13.76961357,0,0,18,8.372093023,13.76963339,835,115,0.016506209,0.018778555,71.94975938,77.92207792,67.79661017,1.354592152,74.78306794,32.40791013,2.307556015,69.76619608,30.23380392,173.8546977,66.66371962,9.759416204,19.8885299,2.037881107
21.25,24.25,832.0833333,17.38249587,16.92879498,3,1.388888889,25,11.57407407,16.93008881,835,115,0.020346627,0.020890331,72.13990311,77.92207792,67.79661017,1.524088117,64.26332102,30.65807229,2.09613052,67.70162002,32.29837998,137.4930037,42.57161039,11.99840151,21.45555142,1.78820082
21.5,24.5,831.9444444,21.04075042,18.60473837,5,2.314814815,29,13.42592593,18.60545056,835,155,0.022363814,0.025291052,72.16826968,82.19178082,67.79661017,1.908309369,41.29988917,30.10130064,1.372030055,57.84201815,42.15798185,105.7607292,34.35953942,13.18623808,26.67488485,2.02293366
21.75,24.75,830.162037,21.17142971,19.07705476,6,2.777777778,30,13.88888889,19.07756505,835,155,0.022980532,0.025502768,72.32400605,82.19178082,67.79661017,1.927230776,104.2115815,41.50327397,2.510924357,71.51747237,28.48252763,203.8805245,58.16566904,13.52099561,26.71407025,1.975747276
22,25,829.6082949,20.96532687,18.88633561,6,2.764976959,29,13.3640553,18.88684629,830,155,0.022765981,0.025271356,72.37131727,82.19178082,67.79661017,1.908051148,168.6931263,43.49137693,3.878771799,79.50303803,20.49696197,270.7592425,58.57473926,13.38567729,26.45587846,1.976431815
22.25,25.25,829.6082949,20.83796671,18.91111619,6,2.764976959,31,14.28571429,18.91134286,830,150,0.022795508,0.025117838,72.37083498,82.19178082,68.18181818,1.900224876,188.922886,46.34463799,4.076477757,80.30130244,19.69869756,290.6263922,55.35886821,13.40324051,26.24490155,1.958101217
22.5,25.5,829.8387097,21.11140586,18.92662296,6,2.764976959,30,13.82488479,18.92663712,830,150,0.022807609,0.025440372,72.35190309,82.19178082,68.18181818,1.921547862,207.1125372,50.45871636,4.104593857,80.40980286,19.59019714,307.5208137,49.94956012,13.41423092,26.67285744,1.98840005
22.75,25.75,831.0829493,20.62905481,18.92969449,6,2.764976959,30,13.82488479,18.92969449,835,150,0.022777142,0.024821896,72.24148513,82.19178082,68.18181818,1.88168719,195.3113529,54.49507417,3.58401848,78.18507922,21.81492078,287.3977674,37.59134036,13.41640786,25.90590289,1.930911996
23,26,832.1428571,21.15075643,19.8168564,6,2.764976959,38,17.51152074,19.81686992,835,150,0.023814264,0.025417218,72.15171088,82.19178082,68.18181818,1.923772599,181.3783307,51.55860396,3.517906165,77.86585282,22.13414718,277.0834841,44.14654948,14.04518326,26.40912384,1.880297562
