Start Time,End Time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,sd1,sd2,ratio_sd2_sd1
2.75,5.75,860.8373206,33.80362328,20.23844317,1,0.4784689,55,26.31578947,20.2389571,860,165,0.02351078,0.039268306,69.80654318,76.43312102,63.15789474,2.73378769,593.7827968,102.0970908,5.81586402,85.3283458,14.6716542,1022.454632,326.5747442,14.34526577,45.60244778,3.178919688
3,6,865.3846154,36.87485238,21.18446998,2,0.961538462,55,26.44230769,21.18756814,865,165,0.024483412,0.042610941,69.45896609,76.43312102,63.15789474,2.959094709,598.8183693,92.67958088,6.461168292,86.59727323,13.40272677,1091.852553,400.3546032,15.01599682,49.94025746,3.325803679
3.25,6.25,863.9663462,36.62730195,21.59123065,3,1.442307692,56,26.92307692,21.5912847,865,165,0.024990886,0.042394362,69.57136154,76.43312102,63.15789474,2.940590701,724.2172328,93.19955893,7.770607942,88.59828182,11.40171818,1309.75664,492.3398485,15.30431731,49.48632506,3.233487914
3.5,6.5,864.6875,35.8879555,21.49402891,3,1.442307692,55,26.44230769,21.49598322,862.5,165,0.024859829,0.04150396,69.50805781,76.43312102,63.15789474,2.873436853,693.9678541,101.8250108,6.815298606,87.20458359,12.79541641,1335.980697,540.1878322,15.23541868,48.41252646,3.177630197
3.75,6.75,864.2788462,36.481206,22.09396404,3,1.442307692,58,27.88461538,22.09443937,860,165,0.025564017,0.042209995,69.54471371,76.43312102,63.15789474,2.916794115,558.6765654,101.4157259,5.50877648,84.63612934,15.36387066,1205.514525,545.4222342,15.66066529,49.15791233,3.138941509
4,7,869.0384615,36.22645444,22.4548837,4,1.923076923,58,27.88461538,22.45500063,870,160,0.025838903,0.041685675,69.16088412,75.94936709,63.15789474,2.865898404,541.8187652,112.5402923,4.814442491,82.80144654,17.19855346,1138.339632,483.9805746,15.91649272,48.69678904,3.059517565
4.25,7.25,867.705314,36.19224721,21.93857912,4,1.93236715,55,26.57004831,21.93879394,870,160,0.025283692,0.041710298,69.26714451,75.94936709,63.15789474,2.86877776,582.89643,106.772686,5.459227933,84.51827354,15.48172646,1157.63816,467.9690435,15.55070842,48.76405422,3.13580918
4.5,7.5,864.3028846,35.71045113,22.24413433,5,2.403846154,54,25.96153846,22.24425237,860,160,0.02573664,0.041317057,69.53670401,75.94936709,63.15789474,2.831695815,549.3614004,101.116702,5.432944209,84.4550183,15.5449817,1061.793234,411.315132,15.76710914,47.97781685,3.042905102
4.75,7.75,867.2836538,34.58450858,23.43059912,6,2.884615385,59,28.36538462,23.43662438,860,160,0.027023021,0.039876814,69.28977317,75,62.5,2.723945126,438.6950433,104.9080205,4.181711189,80.70135591,19.29864409,965.5135581,421.9104943,16.60810028,46.00377673,2.769960197
5,8,867.2222222,33.79175072,22.63531383,5,2.415458937,56,27.0531401,22.63578231,865,160,0.026101479,0.038965504,69.28996225,75,62.5,2.666411719,403.0905244,118.8049355,3.392876926,77.23587488,22.76412512,977.8328958,455.9374359,16.04457442,45.01484715,2.805611789
5.25,8.25,865.8653846,34.91149824,22.62783574,5,2.403846154,56,26.92307692,22.62912492,860,160,0.026134692,0.040319776,69.40578664,75,62.5,2.761162566,401.1582836,113.156381,3.545167141,77.99860888,22.00139112,974.1639435,459.8492789,16.03908475,46.69446625,2.911292445
5.5,8.5,865.9375,34.33229121,23.17572117,5,2.403846154,60,28.84615385,23.17753368,860,160,0.026765827,0.039647539,69.39636078,75,62.5,2.715572519,451.1933402,114.6249647,3.936257178,79.74173622,20.25826378,921.2566417,355.4383368,16.42743744,45.68973341,2.781306189
5.75,8.75,864.6814904,47.03539571,27.28174897,9,4.326923077,63,30.28846154,27.3113927,862.5,396.6666667,0.031585495,0.05439621,69.6328731,106.5088757,62.5,4.56656409,407.0871451,104.4801209,3.896311964,79.57646475,20.42353525,793.3604296,281.7931637,19.33787609,63.64513687,3.2912165
6,9,843.75,66.96029089,26.96924022,9,4.225352113,61,28.63849765,26.99711118,855,396.6666667,0.031996576,0.079360345,71.635873,106.5088757,62.5,6.685171505,351.2696006,109.3677982,3.211819258,76.25729076,23.74270924,951.2982433,490.6608445,19.11526912,92.74679292,4.851974218
6.25,9.25,835.6453488,71.59999048,27.72638857,9,4.186046512,66,30.69767442,27.72654608,850,396.6666667,0.033179801,0.08568227,72.4069426,106.5088757,62.5,7.146561185,569.3986043,317.053813,1.795905241,64.23340872,35.76659128,1594.505326,708.0529083,19.65148583,99.33245379,5.054704497
6.5,9.5,828.5034404,77.19737519,28.56915776,10,4.587155963,70,32.11009174,28.58328687,847.5,396.6666667,0.034499901,0.093176892,73.12690337,106.5088757,62.5,7.659279712,677.8778262,241.3388808,2.808821455,73.74515945,26.25484055,1905.58715,986.3704426,20.24815379,107.2794563,5.298233973
6.75,9.75,830.4550691,79.5186809,30.01035772,15,6.912442396,74,34.10138249,30.01079517,850,411.6666667,0.036137771,0.09575314,72.99107593,106.5088757,61.53846154,7.818739125,726.3428501,253.3621913,2.866816262,74.13893156,25.86106844,2439.216415,1459.511374,21.26982026,110.426609,5.191703907
7,10,830.5960648,80.21290991,30.74533301,17,7.87037037,75,34.72222222,30.74576398,850,411.6666667,0.037016506,0.096572706,72.98907375,106.5088757,61.53846154,7.862183132,1086.126813,285.2508433,3.807619991,79.19968713,20.80031287,3215.739835,1844.362178,21.7909692,111.3255384,5.108792425
7.25,10.25,834.8784722,84.48054407,32.70675387,21,9.722222222,84,38.88888889,32.71234249,855,481.6666667,0.039182161,0.101189032,72.67970763,106.5088757,57.41626794,8.124940436,1200.671285,406.9821429,2.950181736,74.68470904,25.31529096,3218.726684,1611.073257,23.18113991,117.2030691,5.055966599
7.5,10.5,840.1109813,88.17422879,33.5580957,23,10.74766355,90,42.05607477,33.55822706,865,481.6666667,0.039944993,0.104955453,72.29058093,106.5088757,57.41626794,8.396406097,1377.859429,451.0889365,3.054518338,75.33615792,24.66384208,3360.377031,1531.428665,23.78505618,122.4077626,5.146414692
7.75,10.75,841.0689252,89.11387118,33.52610995,24,11.21495327,92,42.99065421,33.52848488,860,481.6666667,0.039864135,0.105953113,72.22387388,106.5088757,57.41626794,8.45745146,1563.355794,490.6499412,3.186295693,76.11253305,23.88746695,3836.685302,1782.679567,23.76238557,123.765557,5.208465146
8,11,842.4707944,89.71214158,33.6682108,25,11.68224299,91,42.52336449,33.66821899,865,481.6666667,0.039963663,0.106486946,72.11499935,106.5088757,57.41626794,8.506799357,1532.891595,426.026973,3.598109255,78.25193042,21.74806958,4094.159683,2135.241115,23.86310274,124.6077406,5.221774467
8.25,11.25,844.7359155,90.34421167,34.2863005,27,12.67605634,93,43.66197183,34.28659253,870,481.6666667,0.040588534,0.106949651,71.93499955,106.5088757,57.41626794,8.571070417,1482.639784,436.1740354,3.39919313,77.26855879,22.73144121,3998.61536,2079.80154,24.3014581,125.4336171,5.161567533
8.5,11.5,845.2053991,90.53864243,34.53282438,28,13.14553991,97,45.5399061,34.53333982,870,481.6666667,0.040857926,0.107120284,71.89874246,106.5088757,57.41626794,8.587056502,1410.040543,468.6958296,3.008434158,75.05260257,24.94739743,3453.904256,1575.167883,24.47618939,125.6797824,5.13477733
8.75,11.75,850.5660377,85.85875306,31.56033951,24,11.32075472,95,44.81132075,31.56322174,875,390,0.037108491,0.100943077,71.33524979,91.60305344,57.41626794,7.932447729,1356.953123,374.6247811,3.622165941,78.36512118,21.63487882,2955.383378,1223.805474,22.36960158,119.3442578,5.335108782
9,12,869.6135266,69.24597644,32.89635055,26,12.56038647,102,49.27536232,32.91139915,880,390,0.037846006,0.079628449,69.47972248,91.60305344,57.41626794,6.13288349,1176.167961,381.953544,3.079348206,75.48627993,24.51372007,2426.253025,868.1315205,23.31789824,95.11196627,4.078925351
9.25,12.25,878.4878049,59.2201451,31.53180283,24,11.70731707,96,46.82926829,31.53204097,880,365,0.035893544,0.06741146,68.63850217,88.23529412,57.41626794,5.08620432,1021.168906,373.0759326,2.737161035,73.24172037,26.75827963,2178.338544,784.0937061,22.35120126,80.71229754,3.611094393
9.5,12.5,887.1428571,42.35895975,31.98453209,26,12.80788177,99,48.76847291,31.98514507,885,280,0.036054109,0.04774762,67.78438984,78.43137255,57.41626794,3.190978858,743.9157555,333.8330402,2.228406616,69.02496746,30.97503254,1386.307555,308.5587589,22.67266963,55.44829117,2.445600455
9.75,12.75,875.195122,54.48485107,29.90312558,21,10.24390244,91,44.3902439,29.90843871,880,330,0.034173452,0.062254519,68.83213242,83.91608392,57.41626794,4.468113157,701.2398378,302.0350557,2.321716716,69.89508482,30.10491518,1258.764768,255.4898744,21.19671944,74.08034204,3.494896568
10,13,859.0714286,66.15358123,28.12895587,18,8.571428571,85,40.47619048,28.14410967,870,350,0.032761082,0.077005915,70.27783684,86.33093525,57.41626794,5.690420565,601.8581499,270.7888695,2.222610371,68.96925521,31.03074479,1226.062752,353.415733,19.93793104,91.40608034,4.584531874
10.25,13.25,848.2075472,67.24500256,25.79318303,14,6.603773585,78,36.79245283,25.81147473,865,340,0.030430612,0.079278949,71.20683938,88.23529412,58.82352941,5.959738637,516.6023419,209.3881932,2.467199005,71.15827506,28.84172494,933.2811036,207.2905685,18.28190814,93.32498365,5.104772595
10.5,13.5,841.1448598,63.34918912,24.43782609,12,5.607476636,70,32.71028037,24.43973137,855,285,0.029055318,0.075313055,71.75632632,88.23529412,62.1761658,5.677369441,501.9049668,204.8154484,2.450522998,71.01888611,28.98111389,966.9581147,260.2376995,17.32085968,87.898961,5.074745863
10.75,13.75,838.0232558,60.19380241,22.87459546,9,4.186046512,63,29.30232558,22.8746074,850,285,0.02729591,0.07182832,71.98685758,88.23529412,62.1761658,5.458167738,481.9111974,202.9824448,2.374152099,70.36292465,29.63707535,988.5973096,303.7036674,16.21270608,83.5687493,5.154521946
11,14,835.6046512,59.43351722,23.44542057,11,5.11627907,63,29.30232558,23.44709694,850,285,0.028060036,0.07112636,72.18537128,88.23529412,62.1761658,5.390056127,507.5899374,184.5858684,2.749885145,73.33251656,26.66748344,1038.026078,345.8502722,16.61728677,82.39266787,4.958250345
11.25,14.25,832.1064815,58.89156575,23.35207983,10,4.62962963,64,29.62962963,23.35768386,845,285,0.028070547,0.070774074,72.48202661,88.23529412,62.1761658,5.343150919,557.1964815,159.0027919,3.504318854,77.799085,22.200915,1080.470712,364.2714389,16.55094944,81.6241331,4.931688867
11.5,14.5,821.7579909,59.73750583,22.27681818,9,4.109589041,55,25.11415525,22.28361804,830,285,0.027117008,0.072694767,73.40908408,88.23529412,62.1761658,5.464469632,718.4164265,180.6613649,3.976591381,79.90592509,20.09407491,1246.293844,347.216053,15.78834262,82.99317709,5.256611103
11.75,14.75,811.1261261,61.27855207,22.07801694,9,4.054054054,58,26.12612613,22.07812127,815,290,0.027219098,0.075547501,74.40264788,88.88888889,62.1761658,5.745537767,610.0377903,152.6057227,3.9974765,79.9899009,20.0100991,1174.054939,411.4114264,15.64695598,85.23669782,5.447493934
12,15,803.1919643,58.23613388,20.88518987,7,3.125,53,23.66071429,20.9044377,805,280,0.026026702,0.072505872,75.10137204,88.88888889,62.82722513,5.540171002,673.8480509,128.3762852,5.249007244,83.99745814,16.00254186,1198.190931,395.9665948,14.80128341,81.01738448,5.473672941
12.25,15.25,791.25,63.67159359,22.09393474,9,3.947368421,55,24.12280702,22.09394572,790,400,0.027922838,0.080469629,76.34415262,108.1081081,62.82722513,6.465453038,1129.595244,115.7508182,9.758853213,90.70532909,9.294670911,1709.512933,464.1668709,15.65729658,88.67351761,5.663398987
12.5,15.5,790.7709251,63.14037051,21.65753305,8,3.524229075,54,23.78854626,21.6604257,790,400,0.02739153,0.079846601,76.38369679,108.1081081,62.82722513,6.433933937,1173.268835,148.3627293,7.908110349,88.77427467,11.22572533,1911.550595,589.9190302,15.34818228,87.96502758,5.731299378
12.75,15.75,799.4444444,65.66830582,22.30956902,8,3.555555556,58,25.77777778,22.31654709,805,400,0.027915069,0.082142426,75.59286449,108.1081081,62.82722513,6.650568171,1233.615183,151.9520819,8.118448709,89.0332223,10.9667777,2427.867038,1042.299773,15.81057849,91.51326891,5.788103768
13,16,811.2895928,66.07203444,22.8664978,8,3.619909502,61,27.60180995,22.88641254,825,400,0.028209918,0.081440752,74.49375932,108.1081081,62.82722513,6.668781143,1097.827027,174.1255109,6.304802909,86.31037671,13.68962329,2236.96962,965.0170817,16.20592927,92.02388454,5.67840838
13.25,16.25,818.7045455,65.54866264,22.37116741,7,3.181818182,57,25.90909091,22.37173826,840,400,0.027325778,0.08006388,73.80849189,108.1081081,62.82722513,6.590311557,1125.584839,182.4282742,6.170013084,86.05302406,13.94697594,2213.960405,905.9472919,15.85504433,91.33384869,5.760554611
13.5,16.5,822.2146119,67.92489338,23.43577338,8,3.652968037,64,29.22374429,23.43577338,840,400,0.028503231,0.082612121,73.5266387,108.1081081,62.82722513,6.767411969,1170.755779,180.2234225,6.496135537,86.65979297,13.34020703,2243.515411,892.5362092,16.60973379,94.61341885,5.696263411
13.75,16.75,822.6834862,68.67779295,24.12099427,9,4.128440367,66,30.27522936,24.1212694,840,400,0.02932023,0.083480213,73.49537438,108.1081081,62.82722513,6.822692958,1216.934225,172.9536518,7.036186938,87.55628748,12.44371252,2210.358339,820.4704614,17.09555478,95.60868421,5.592604944
14,17,825.6422018,70.43857498,23.86958136,8,3.669724771,66,30.27522936,23.87402936,845,380,0.028915709,0.08531368,73.25774395,108.1081081,64.17112299,6.956208755,964.9540732,136.3851869,7.075211724,87.61642376,12.38357624,1919.003467,817.6642071,16.91736796,98.16816363,5.802803594
14.25,17.25,829.0092166,70.91392595,23.49111666,7,3.225806452,64,29.49308756,23.49481162,850,380,0.028340833,0.085540576,72.96907445,108.1081081,64.17112299,7.011685639,879.1239838,153.9684384,5.70976749,85.09635391,14.90364609,1867.980586,834.8881642,16.64931267,98.89575408,5.939930136
14.5,17.5,839.9299065,69.33383568,23.71245267,7,3.271028037,66,30.8411215,23.71914436,865,380,0.028239433,0.082547169,71.99694187,108.1081081,64.17112299,6.885635549,877.9691736,182.6347779,4.807239802,82.78011527,17.21988473,1930.805998,870.2020468,16.80673493,96.60173499,5.747799046
14.75,17.75,852.1563981,62.79215125,23.48005377,6,2.843601896,66,31.27962085,23.48082636,870,380,0.027554597,0.073686182,70.86512325,108.1081081,64.17112299,6.25736204,640.96443,197.4711502,3.245863658,76.44766576,23.55233424,1582.390995,743.9554144,16.64257772,87.2280524,5.241258529
15,18,860.8133971,58.32465825,24.07195183,6,2.870813397,68,32.53588517,24.08501902,875,380,0.027979373,0.067755286,70.09620102,108.1081081,64.17112299,5.898654677,297.6192858,138.0246264,2.156276699,68.31709969,31.68290031,747.3853787,311.7414664,17.06250543,80.69945742,4.729637025
15.25,18.25,877.5609756,29.21610553,23.31307563,6,2.926829268,66,32.19512195,23.31319159,875,165,0.026565894,0.033292394,68.44638434,74.07407407,61.53846154,2.262926554,238.5839064,120.6019987,1.978274895,66.42351578,33.57648422,462.8535041,103.667599,16.52538703,37.86915934,2.291574731
15.5,18.5,876.5533981,29.47118581,22.72830499,5,2.427184466,62,30.09708738,22.72851438,875,165,0.025929412,0.033621666,68.52648165,74.07407407,61.53846154,2.285639531,325.4086243,116.3838964,2.795993555,73.65643578,26.34356422,546.2577693,104.4652486,16.11068096,38.43888065,2.385925259
15.75,18.75,875.1699029,30.0502874,22.67177801,5,2.427184466,61,29.61165049,22.67210599,875,165,0.025905948,0.034336518,68.63799351,74.07407407,61.53846154,2.334626471,446.020224,116.6393863,3.823924646,79.26999128,20.73000872,755.2327916,192.5731813,16.07061251,39.34177117,2.448056734
16,19,873.0434783,30.48018684,22.39606129,5,2.415458937,60,28.98550725,22.398639,870,165,0.025655812,0.034912565,68.80751256,74.07407407,61.53846154,2.368864474,467.8731567,116.9559872,4.00042074,80.00168282,19.99831718,770.5737215,185.7445777,15.8749852,40.07578352,2.524461158
16.25,19.25,872.3058252,31.00194589,22.61529387,5,2.427184466,64,31.06796117,22.61825294,870,170,0.02592927,0.035540226,68.86872005,74.53416149,61.53846154,2.414351754,348.1409998,102.7346413,3.388740111,77.21441747,22.78558253,598.2341797,147.3585386,16.03057442,40.80762161,2.545611938
16.5,19.5,870.9661836,30.38640818,21.76318409,4,1.93236715,60,28.98550725,21.76384728,870,170,0.024988166,0.034888161,68.97156362,74.53416149,61.53846154,2.374632602,283.6274412,89.92017409,3.154213657,75.92805564,24.07194436,520.878929,147.3313138,15.42638328,40.10853156,2.599995789
16.75,19.75,871.5217391,29.91457515,21.55078758,3,1.449275362,63,30.43478261,21.5509106,870,170,0.024727909,0.034324531,68.92490316,74.53416149,61.53846154,2.333304981,303.1501191,88.74232141,3.416071545,77.35543934,22.64456066,525.2547504,133.3623099,15.2758304,39.45139565,2.58260236
17,20,870.942029,29.08318371,22.09308579,4,1.93236715,63,30.43478261,22.09313912,870,170,0.025366946,0.033392789,68.96644551,74.53416149,61.53846154,2.269911504,317.2574302,76.00378169,4.174232165,80.67346095,19.32653905,544.8172457,151.5560338,15.66022728,38.03183444,2.428562099
17.25,20.25,871.7391304,30.59871127,22.62958724,4,1.93236715,67,32.36714976,22.63042029,870,170,0.025960083,0.035100766,68.91127517,74.53416149,61.53846154,2.382959871,355.1909036,77.86870498,4.561407611,82.01894071,17.98105929,585.7323656,152.672757,16.04051524,40.19034876,2.505552231
17.5,20.5,870,31.25218439,23.87817892,5,2.415458937,74,35.74879227,23.88026361,865,170,0.027448579,0.035922051,69.05256666,74.53416149,61.53846154,2.431995876,390.0940177,92.61849339,4.21183722,80.81290804,19.18709196,628.1285986,145.4160875,16.92555366,40.82797683,2.412209234
17.75,20.75,867.7536232,32.33475052,23.72630856,5,2.415458937,71,34.29951691,23.72731415,865,180,0.027343377,0.037262594,69.2380033,75.47169811,61.53846154,2.530734766,416.0903446,107.7984904,3.859890274,79.42340375,20.57659625,712.8398355,188.9510005,16.81790349,42.52329132,2.52845376
18,21,868.6231884,33.23807974,23.59908656,5,2.415458937,72,34.7826087,23.59909904,865,180,0.027168396,0.038265246,69.1738635,75.47169811,61.53846154,2.597503121,321.8516609,109.5273655,2.938550193,74.60994653,25.39005347,647.2701572,215.8911308,16.72772481,43.92861383,2.626096157
18.25,21.25,866.0096154,29.75649816,22.9227944,3,1.442307692,70,33.65384615,22.92341798,865,150,0.026470166,0.034360471,69.36400062,75.47169811,63.49206349,2.356642556,320.7006371,125.2785575,2.559900462,71.90932694,28.09067306,644.5016552,198.5224606,16.24815763,38.81875498,2.38911733
18.5,21.5,868.5748792,29.40795987,22.97024595,3,1.449275362,70,33.81642512,22.97106665,865,150,0.026446847,0.033857714,69.15719217,75.47169811,63.49206349,2.326951102,361.5841265,130.7675494,2.765090638,73.44021443,26.55978557,712.212579,219.8609031,16.28198413,38.26948132,2.350418782
18.75,21.75,870.6521739,29.2948649,23.22829483,4,1.93236715,71,34.29951691,23.22849773,870,150,0.026679423,0.033647036,68.99144763,75.47169811,63.49206349,2.313817497,387.8433296,126.5447419,3.064871157,75.39897425,24.60102575,758.2269507,243.8388792,16.46489675,38.01690931,2.308967368
19,22,873.6407767,29.50563547,23.81374785,4,1.941747573,72,34.95145631,23.81585862,875,150,0.027260471,0.033773189,68.75651804,75.47169811,63.49206349,2.329402597,377.1117778,122.5916494,3.076162035,75.46711854,24.53288146,728.6251833,228.9217561,16.88008386,38.16055316,2.260685047
19.25,22.25,876.3592233,27.84271306,24.3788998,5,2.427184466,74,35.9223301,24.38011985,875,150,0.027819779,0.031770891,68.53426101,75.47169811,63.49206349,2.185101463,278.5389945,121.0368054,2.301275166,69.70867469,30.29132531,615.6985857,216.1227858,17.2806849,35.38094502,2.047427241
19.5,22.5,878.7804878,26.71060614,24.87931028,6,2.926829268,77,37.56097561,24.8796121,880,150,0.028311521,0.030395083,68.33964542,75.47169811,63.49206349,2.086677938,245.7353582,129.1401572,1.902857821,65.55118915,34.44881085,572.6069125,197.7313971,17.63560663,33.40506457,1.894182903
19.75,22.75,879.3902439,26.74303835,24.91141553,7,3.414634146,72,35.12195122,24.91160844,880,150,0.028328275,0.030410888,68.29239421,75.47169811,63.49206349,2.088558005,251.5415019,139.1995389,1.807057005,64.37550081,35.62449919,564.7369904,173.9959496,17.65836432,33.44491546,1.893998496
20,23,879.5098039,29.18861547,24.13597056,5,2.450980392,69,33.82352941,24.14804503,880,210,0.027456255,0.033187368,68.29409649,75.47169811,59.70149254,2.247235311,237.2864681,130.4958795,1.818344526,64.51817757,35.48182243,538.1948021,170.4124544,17.10890063,37.56642204,2.195723901
20.25,23.25,881.6911765,30.67721223,23.80388643,5,2.450980392,64,31.37254902,23.80389917,880,220,0.026998001,0.034793602,68.1315353,75.47169811,59.11330049,2.324305067,254.7875989,101.7502334,2.504049283,71.4615886,28.5384114,493.4935432,136.9557109,16.87350117,39.9683332,2.368704207
20.5,23.5,882.5,30.07994275,23.48152422,7,3.431372549,58,28.43137255,23.48618712,880,220,0.026613243,0.034084921,68.06578794,75.47169811,59.11330049,2.273045042,314.2081952,112.996366,2.780692923,73.54982221,26.45017779,638.3679771,211.1634159,16.64499314,39.14779834,2.351926372
20.75,23.75,883.5539216,27.68563915,23.47785525,8,3.921568627,58,28.43137255,23.47832036,880,180,0.026572595,0.031334408,67.97174733,71.85628743,59.11330049,2.056581911,266.9170288,105.99581,2.518184716,71.5762508,28.4237492,589.6135919,216.700753,16.64239238,35.44037255,2.129523914
21,24,882.9901961,27.0126754,24.04430419,8,3.921568627,62,30.39215686,24.04583062,880,175,0.027232274,0.030592271,68.0119863,71.42857143,59.11330049,2.004334387,250.0428157,121.0730898,2.065222058,67.37593619,32.62406381,565.2560531,194.1401476,17.04392248,34.18879892,2.005923165
21.25,24.25,885.7881773,27.34306179,24.89681923,9,4.433497537,67,33.00492611,24.89830803,885,175,0.028108648,0.030868624,67.79852732,71.42857143,59.11330049,2.024733838,261.6348315,127.8079078,2.047094238,67.18184861,32.81815139,603.5743555,214.1316162,17.64844818,34.40666116,1.94955731
21.5,24.5,892.6119403,34.84277051,26.60150372,11,5.472636816,73,36.31840796,26.60826939,890,175,0.029809448,0.039034623,67.31622124,71.42857143,59.11330049,2.514775344,291.8946922,136.8803534,2.132480557,68.07641797,31.92358203,669.1031402,240.3280946,18.85730601,45.52405214,2.414133393
21.75,24.75,897.575,37.93003841,28.51232989,14,7,79,39.5,28.51870584,895,185,0.031773062,0.04225835,66.96072185,71.42857143,58.53658537,2.707587012,444.2029708,153.7935178,2.888307499,74.28186942,25.71813058,896.8846813,298.8881926,20.21210997,49.68748574,2.458302761
22,25,901.6080402,40.02117035,28.6845234,15,7.537688442,80,40.20100503,28.68542374,895,185,0.031815847,0.044388657,66.67390544,71.42857143,58.53658537,2.853232409,419.8402985,172.2300201,2.437672006,70.91054649,29.08945351,879.1108125,287.0404939,20.33443559,52.81949339,2.597539192
22.25,25.25,905.2261307,41.50969365,28.3578213,15,7.537688442,77,38.69346734,28.35783255,900,185,0.031326794,0.045855607,66.41693114,71.42857143,58.53658537,2.958958933,417.1660306,207.7705623,2.007820675,66.75333711,33.24666289,892.5459965,267.6094036,20.10283674,55.15419558,2.743602621
22.5,25.5,905.5555556,41.72601526,28.55216016,15,7.575757576,75,37.87878788,28.55220528,900,185,0.031530043,0.046077808,66.39417543,71.42857143,58.53658537,2.974186387,430.4269064,198.863984,2.16442866,68.39871877,31.60128123,949.1319149,319.8410244,20.24086418,55.42948779,2.738494133
22.75,25.75,909.4191919,41.73631312,28.4164912,14,7.070707071,74,37.37373737,28.4230192,900,185,0.031254035,0.045893372,66.11199783,71.42857143,58.53658537,2.971098179,538.2528113,190.3998277,2.826960601,73.86960295,26.13039705,1131.894331,403.2416921,20.14468733,55.48000755,2.75407638
23,26,911.7424242,39.85849741,28.87198356,15,7.575757576,78,39.39393939,28.87483931,905,185,0.031669953,0.04371684,65.93117883,71.42857143,58.53658537,2.82721363,439.3039386,190.3237029,2.308193524,69.77202233,30.22797767,912.0071483,282.3795067,20.46758965,52.52120909,2.566067132
