Start Time,End Time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,sd1,sd2,ratio_sd2_sd1,
0,3,836.9069767441861,31.64996490046065,35.89265690165907,24,11.162790697674419,126,58.604651162790695,35.893143593301296,835.0,175.0,0.042887853239001746,0.03781778116319248,71.7969945733239,82.1917808219178,66.29834254143647,2.7729987045872893,355.2359632329201,209.9275598309506,1.6921835490251147,62.85543010757506,37.14456989242494,746.0951222977176,180.9315992338469,25.439448653694473,36.827639193910116,1.4476587010686561,
0.25,3.25,837.5813953488372,31.710749200646987,36.48386743148703,24,11.162790697674419,129,60.0,36.48389735698669,840.0,175.0,0.043558629119014536,0.037859901588955476,71.73957293704092,82.1917808219178,66.29834254143647,2.7779089282438627,406.47806183749964,203.69467629363697,1.9955261926018104,66.6168834554094,33.38311654459061,765.2013235218958,155.02858539075913,25.858477814959674,36.639901130132785,1.4169395968441665,
0.5,3.5,835.8101851851852,32.55287059771524,36.73598672132545,26,12.037037037037036,129,59.72222222222222,36.73601616562322,840.0,175.0,0.043952582556150414,0.038947683546716655,71.89765734922145,82.1917808219178,66.29834254143647,2.862166588397464,381.03329746132994,207.1258621404445,1.839622022685729,64.78404548172242,35.21595451827757,716.36791167302,128.20875207124553,26.036886795993592,37.966554943473625,1.458183355059012,
0.75,3.75,836.1111111111111,32.73454425521912,36.222555863329674,24,11.11111111111111,129,59.72222222222222,36.22282461730192,840.0,175.0,0.04332297960873319,0.03915094993979695,71.87300939026639,82.1917808219178,66.29834254143647,2.877745921354833,330.3452996746157,217.44028867971372,1.5192460499406777,60.30558428290291,39.694415717097094,694.5990842787692,146.8134959244398,25.672989094575772,38.52269988128547,1.5005147916112582,
1.0,4.0,837.873831775701,32.98225397493844,36.990672596682124,27,12.616822429906541,130,60.74766355140187,36.990672596682124,840.0,175.0,0.04414826098374264,0.03936422492756379,71.7233034884934,82.1917808219178,66.29834254143647,2.8945634844180335,377.1469521129641,216.1623227281059,1.7447395427340429,63.56667055541827,36.43332944458173,749.2659007855772,155.95662594450724,26.21797237529436,38.578181386153844,1.471440309491924,
1.25,4.25,840.3504672897196,33.339110880984904,36.409305814157634,27,12.616822429906541,130,60.74766355140187,36.410221440580564,845.0,175.0,0.04332742451849885,0.03967286528501554,71.5139711965404,82.1917808219178,66.29834254143647,2.9155298067102207,405.319970972665,213.95471566534962,1.8944194322252432,65.45075710636743,34.54924289363257,814.1101352269168,194.8354485889021,25.805915573561382,39.45943930264892,1.5290850344048947,
1.5,4.5,840.0697674418604,32.80314789205309,35.6989543537519,26,12.093023255813954,127,59.06976744186046,35.69896199962216,845.0,175.0,0.04249523478071459,0.039048123338545605,71.5343974695869,82.1917808219178,66.29834254143647,2.8738789590362384,469.96991440137793,205.7293483339434,2.2844087059397804,69.55311931211477,30.446880687885226,883.4709159158053,207.77165318048407,25.302159122995327,38.88307815709089,1.5367494120987026,
1.75,4.75,839.5348837209302,33.436610997674094,36.04754796149331,28,13.023255813953488,127,59.06976744186046,36.04903202972826,840.0,175.0,0.04293929022931621,0.03982754218559518,71.58428587668807,82.1917808219178,66.29834254143647,2.9282404736574676,473.64977583076603,187.8317352325468,2.5216706604150763,71.60438620111806,28.395613798881936,833.2303500803805,171.74883901706764,25.549229971203662,39.79008366286892,1.5573887630944658,
2.0,5.0,839.0232558139535,33.06358104046354,34.708114970779896,26,12.093023255813954,123,57.2093023255814,34.70839807879732,840.0,175.0,0.041367623410063885,0.03940722835910894,71.62534000286237,82.1917808219178,66.29834254143647,2.8952323613936644,434.3038195011654,183.77003121578542,2.3633005698910696,70.26730203799812,29.732697962001886,806.9811882046488,188.90733748769793,24.599887132481033,39.76488822451025,1.616466287441041,
2.25,5.25,837.0697674418604,32.64822085063778,34.459480294461514,25,11.627906976744185,120,55.81395348837209,34.46012188022556,840.0,175.0,0.041167562395113044,0.03900298651379187,71.78993634032294,82.1917808219178,66.29834254143647,2.866200944819588,341.65474334160376,180.88557734681467,1.8887893017946031,65.38342206616558,34.61657793383442,628.5864521165956,106.04613142817715,24.423663647575488,39.18287002574133,1.6042994446343424,
2.5,5.5,840.3971962616822,29.04515169821924,34.13536215702319,25,11.682242990654206,118,55.14018691588785,34.13587871964689,845.0,155.0,0.04061874417417462,0.0345612191799545,71.480561569382,80.0,66.29834254143647,2.4897113885091025,263.3501008660974,167.2776623352638,1.5743291554271115,61.15492854160337,38.84507145839663,531.4366255888453,100.80886238748418,24.19420678859934,33.19460848113183,1.3720064795335059,
2.75,5.75,837.9767441860465,29.59184054318553,33.09916528815031,23,10.69767441860465,115,53.48837209302326,33.10102068053881,840.0,155.0,0.03950112089648846,0.03531343888538223,71.69092038081041,80.0,66.29834254143647,2.5542770230837846,246.85218881934372,172.5259415259964,1.4308120079561935,58.861483457916954,41.13851654208306,525.9921521234689,106.61402177812886,23.45952037306899,34.65551842538499,1.4772475257068238,
3.0,6.0,836.4418604651163,28.905503732943412,32.45359903752205,22,10.232558139534884,114,53.02325581395349,32.454137302312986,840.0,155.0,0.03880023087829006,0.03455769623589865,71.81849958772506,80.0,66.29834254143647,2.499520512851447,251.20141845772076,166.40725699429854,1.5095580745395465,60.15234673604915,39.84765326395087,515.7942500660874,98.18557461406819,23.001965794972083,33.79298539160672,1.4691346684374866,
3.25,6.25,836.1860465116279,28.79776066543406,31.43193827654319,20,9.30232558139535,111,51.627906976744185,31.431946960371803,835.0,155.0,0.037589657339414495,0.03443941786109869,71.83985246643218,80.0,66.29834254143647,2.4909351249885523,276.149842127682,143.20288247667966,1.928381868798294,65.85144817843155,34.14855182156845,494.4323646849323,75.0796400805706,22.277848699332534,34.09280710086645,1.5303455715581686,
3.5,6.5,835.5116279069767,26.764263463420853,30.10463018945038,17,7.906976744186046,106,49.30232558139535,30.104956588823597,835.0,145.0,0.03603176255516505,0.03203338238447676,71.88590732997076,78.94736842105263,66.29834254143647,2.305950111944779,206.68894666942444,134.58698915600485,1.535727546663842,60.56358652112838,39.436413478871614,414.4984700711056,73.22253424567631,21.33709956443998,31.263073739733013,1.4651979124583305,
3.75,6.75,833.3101851851852,28.15721788521221,29.618942822657516,17,7.87037037037037,103,47.68518518518518,29.619682331101206,832.5,165.0,0.03554460614749221,0.03378960006225638,72.08468916594572,81.08108108108108,66.29834254143647,2.456167750962576,186.72529377571496,124.54290633411122,1.4992848591054,59.98855447162023,40.01144552837977,371.3255841944797,60.057384084653485,20.99263229651766,33.83736436742425,1.6118685779599602,
4.0,7.0,829.8387096774194,28.018624331656092,28.15286875621008,14,6.451612903225806,96,44.23963133640553,28.15302102071095,830.0,165.0,0.03392589510756227,0.03376393991375467,72.38574732766212,81.08108108108108,66.29834254143647,2.453458976091857,173.55547269027124,117.93466294697551,1.471623934417851,59.540770500123315,40.45922949987669,349.1141571459996,57.624021508752875,19.953326245303245,34.233775582389896,1.7156926700603656,
